Chromosome	Start	Ratio	MedianRatio	CopyNumber	Subclone_CN	Subclone_Population
1	1	-1	-1	-1	0	0
1	500001	1.85587	1.85587	7	0	0
1	1000001	1.3712	1.26607	5	0	0
1	1500001	1.26607	1.26607	5	0	0
1	2000001	1.24127	1.26607	5	0	0
1	2500001	1.91897	1.91897	8	0	0
1	3000001	1.23467	1.23679	5	0	0
1	3500001	1.20241	1.23679	5	0	0
1	4000001	1.25192	1.23679	5	0	0
1	4500001	1.15886	1.23679	5	0	0
1	5000001	1.18104	1.23679	5	0	0
1	5500001	1.23491	1.23679	5	0	0
1	6000001	1.25529	1.23679	5	0	0
1	6500001	1.27595	1.23679	5	0	0
1	7000001	1.23289	1.23679	5	0	0
1	7500001	1.25468	1.23679	5	0	0
1	8000001	1.23549	1.23679	5	0	0
1	8500001	1.30974	1.23679	5	0	0
1	9000001	1.23679	1.23679	5	0	0
1	9500001	1.32466	1.23679	5	0	0
1	10000001	1.28742	1.23679	5	0	0
1	10500001	1.23208	1.23679	5	0	0
1	11000001	1.22687	1.23679	5	0	0
1	11500001	1.25885	1.23679	5	0	0
1	12000001	1.29949	1.23679	5	0	0
1	12500001	1.23969	1.23679	5	0	0
1	13000001	1.17905	1.23679	5	0	0
1	13500001	1.18264	1.23679	5	0	0
1	14000001	1.18214	1.23679	5	0	0
1	14500001	1.24378	1.23679	5	0	0
1	15000001	1.23702	1.23679	5	0	0
1	15500001	1.00168	1.01862	4	0	0
1	16000001	1.03557	1.01862	4	0	0
1	16500001	2.27934	2.27934	9	0	0
1	17000001	1.11396	1.02497	4	0	0
1	17500001	1.06039	1.02497	4	0	0
1	18000001	0.964105	1.02497	4	0	0
1	18500001	0.99919	1.02497	4	0	0
1	19000001	1.02846	1.02497	4	0	0
1	19500001	0.979038	1.02497	4	0	0
1	20000001	0.968667	1.02497	4	0	0
1	20500001	1.02189	1.02497	4	0	0
1	21000001	0.977217	1.02497	4	0	0
1	21500001	1.02804	1.02497	4	0	0
1	22000001	1.07062	1.02497	4	0	0
1	22500001	1.05417	1.02497	4	0	0
1	23000001	1.50994	1.46834	6	0	0
1	23500001	1.46834	1.46834	6	0	0
1	24000001	1.22917	1.46834	6	0	0
1	24500001	1.0115	1.01264	4	0	0
1	25000001	1.02625	1.01264	4	0	0
1	25500001	0.99779	1.01264	4	0	0
1	26000001	1.03664	1.01264	4	0	0
1	26500001	1.01384	1.01264	4	0	0
1	27000001	1.01371	1.01264	4	0	0
1	27500001	1.03603	1.01264	4	0	0
1	28000001	1.00875	1.01264	4	0	0
1	28500001	0.987735	1.01264	4	0	0
1	29000001	1.03805	1.01264	4	0	0
1	29500001	0.919834	1.01264	4	0	0
1	30000001	0.951231	1.01264	4	0	0
1	30500001	0.980395	1.01264	4	0	0
1	31000001	0.959221	1.01264	4	0	0
1	31500001	1.03034	1.01264	4	0	0
1	32000001	1.02882	1.01264	4	0	0
1	32500001	1.01881	1.01264	4	0	0
1	33000001	1.05026	1.01264	4	0	0
1	33500001	0.96392	1.01264	4	0	0
1	34000001	0.967528	1.01264	4	0	0
1	34500001	0.948714	1.01264	4	0	0
1	35000001	0.9699	1.01264	4	0	0
1	35500001	1.00336	1.01264	4	0	0
1	36000001	1.01786	1.01264	4	0	0
1	36500001	1.00168	1.01264	4	0	0
1	37000001	0.970002	1.01264	4	0	0
1	37500001	1.02658	1.01264	4	0	0
1	38000001	1.01489	1.01264	4	0	0
1	38500001	1.0142	1.01264	4	0	0
1	39000001	1.04385	1.01264	4	0	0
1	39500001	0.997702	1.01264	4	0	0
1	40000001	1.01766	1.01264	4	0	0
1	40500001	1.01001	1.01264	4	0	0
1	41000001	1.02765	1.01264	4	0	0
1	41500001	1.00064	1.01264	4	0	0
1	42000001	1.00759	1.01264	4	0	0
1	42500001	1.04753	1.01264	4	0	0
1	43000001	1.01665	1.01264	4	0	0
1	43500001	1.01668	1.01264	4	0	0
1	44000001	1.01632	1.01264	4	0	0
1	44500001	0.992125	1.01264	4	0	0
1	45000001	1.04125	1.01264	4	0	0
1	45500001	1.02605	1.01264	4	0	0
1	46000001	1.0209	1.01264	4	0	0
1	46500001	1.07853	1.01264	4	0	0
1	47000001	1.03087	1.01264	4	0	0
1	47500001	1.00417	1.01264	4	0	0
1	48000001	0.954317	1.01264	4	0	0
1	48500001	0.901395	1.01264	4	0	0
1	49000001	0.969185	1.01264	4	0	0
1	49500001	0.979813	1.01264	4	0	0
1	50000001	1.00197	1.01264	4	0	0
1	50500001	1.02578	1.01264	4	0	0
1	51000001	1.01489	1.01264	4	0	0
1	51500001	1.03871	1.01264	4	0	0
1	52000001	1.02653	1.01264	4	0	0
1	52500001	0.991332	1.01264	4	0	0
1	53000001	1.01637	1.01264	4	0	0
1	53500001	0.992625	1.01264	4	0	0
1	54000001	0.956602	1.01264	4	0	0
1	54500001	1.06978	1.01264	4	0	0
1	55000001	0.988322	1.01264	4	0	0
1	55500001	0.969199	1.01264	4	0	0
1	56000001	1.02855	1.01264	4	0	0
1	56500001	0.977705	1.01264	4	0	0
1	57000001	0.938837	1.01264	4	0	0
1	57500001	0.938073	1.01264	4	0	0
1	58000001	1.00174	1.01264	4	0	0
1	58500001	1.03576	1.01264	4	0	0
1	59000001	1.01767	1.01264	4	0	0
1	59500001	1.02123	1.01264	4	0	0
1	60000001	1.01264	1.01264	4	0	0
1	60500001	1.00304	1.01264	4	0	0
1	61000001	1.00123	1.01264	4	0	0
1	61500001	1.02303	1.01264	4	0	0
1	62000001	0.986777	1.01264	4	0	0
1	62500001	1.04322	1.01264	4	0	0
1	63000001	0.941378	1.01264	4	0	0
1	63500001	1.0028	1.01264	4	0	0
1	64000001	1.05218	1.01264	4	0	0
1	64500001	1.03051	1.01264	4	0	0
1	65000001	1.02049	1.01264	4	0	0
1	65500001	1.03252	1.01264	4	0	0
1	66000001	1.16406	1.01264	4	0	0
1	66500001	0.998538	1.01264	4	0	0
1	67000001	0.974516	1.01264	4	0	0
1	67500001	0.973435	1.01264	4	0	0
1	68000001	1.01639	1.01264	4	0	0
1	68500001	0.981719	1.01264	4	0	0
1	69000001	1.00149	1.01264	4	0	0
1	69500001	1.01683	1.01264	4	0	0
1	70000001	0.984228	1.01264	4	0	0
1	70500001	0.977228	1.01264	4	0	0
1	71000001	0.999944	1.01264	4	0	0
1	71500001	1.01762	1.01264	4	0	0
1	72000001	0.920041	1.01264	4	0	0
1	72500001	0.967988	1.01264	4	0	0
1	73000001	1.00331	1.01264	4	0	0
1	73500001	1.01764	1.01264	4	0	0
1	74000001	1.01074	1.01264	4	0	0
1	74500001	0.963916	1.01264	4	0	0
1	75000001	0.956679	1.01264	4	0	0
1	75500001	0.986717	1.01264	4	0	0
1	76000001	0.95607	1.01264	4	0	0
1	76500001	1.02443	1.01264	4	0	0
1	77000001	0.982985	1.01264	4	0	0
1	77500001	1.01707	1.01264	4	0	0
1	78000001	1.03782	1.01264	4	0	0
1	78500001	0.989248	1.01264	4	0	0
1	79000001	1.02882	1.01264	4	0	0
1	79500001	0.971308	1.01264	4	0	0
1	80000001	1.02871	1.01264	4	0	0
1	80500001	1.05033	1.01264	4	0	0
1	81000001	1.00618	1.01264	4	0	0
1	81500001	0.995379	1.01264	4	0	0
1	82000001	1.00589	1.01264	4	0	0
1	82500001	0.997417	1.01264	4	0	0
1	83000001	0.988327	1.01264	4	0	0
1	83500001	1.01978	1.01264	4	0	0
1	84000001	1.05391	1.01264	4	0	0
1	84500001	1.04627	1.01264	4	0	0
1	85000001	1.02355	1.01264	4	0	0
1	85500001	1.03135	1.01264	4	0	0
1	86000001	1.06424	1.01264	4	0	0
1	86500001	1.05499	1.01264	4	0	0
1	87000001	1.04231	1.01264	4	0	0
1	87500001	1.06465	1.01264	4	0	0
1	88000001	1.06055	1.01264	4	0	0
1	88500001	0.984717	1.01264	4	0	0
1	89000001	1.0162	1.01264	4	0	0
1	89500001	1.05963	1.01264	4	0	0
1	90000001	1.03503	1.01264	4	0	0
1	90500001	0.997783	1.01264	4	0	0
1	91000001	0.981271	1.01264	4	0	0
1	91500001	0.999136	1.01264	4	0	0
1	92000001	1.00442	1.01264	4	0	0
1	92500001	1.01849	1.01264	4	0	0
