Chromosome	Start	Ratio	MedianRatio	CopyNumber	Subclone_CN	Subclone_Population
1	1	-1	-1	-1	0	0
1	500001	1.79972	1.40534	3	0	0
1	1000001	1.5133	1.40534	3	0	0
1	1500001	1.44221	1.40534	3	0	0
1	2000001	1.49815	1.40534	3	0	0
1	2500001	2.02525	1.40534	3	0	0
1	3000001	1.37878	1.40534	3	0	0
1	3500001	1.40534	1.40534	3	0	0
1	4000001	1.27158	1.40534	3	0	0
1	4500001	1.24292	1.40534	3	0	0
1	5000001	1.32278	1.40534	3	0	0
1	5500001	1.34682	1.40534	3	0	0
1	6000001	1.46627	1.40534	3	0	0
1	6500001	1.38187	1.40534	3	0	0
1	7000001	1.37943	1.40534	3	0	0
1	7500001	1.42678	1.40534	3	0	0
1	8000001	1.48545	1.40534	3	0	0
1	8500001	1.43505	1.40534	3	0	0
1	9000001	1.43503	1.40534	3	0	0
1	9500001	1.49841	1.40534	3	0	0
1	10000001	1.46172	1.40534	3	0	0
1	10500001	1.44471	1.40534	3	0	0
1	11000001	1.33813	1.40534	3	0	0
1	11500001	1.40836	1.40534	3	0	0
1	12000001	1.50281	1.40534	3	0	0
1	12500001	1.37347	1.40534	3	0	0
1	13000001	1.29008	1.40534	3	0	0
1	13500001	1.29004	1.40534	3	0	0
1	14000001	1.30586	1.40534	3	0	0
1	14500001	1.31186	1.40534	3	0	0
1	15000001	1.36335	1.40534	3	0	0
1	15500001	0.991783	1.40534	3	0	0
1	16000001	1.02989	1.40534	3	0	0
1	16500001	2.21875	1.40534	3	0	0
1	17000001	1.16828	0.998835	2	0	0
1	17500001	1.15935	0.998835	2	0	0
1	18000001	0.934474	0.998835	2	0	0
1	18500001	1.00959	0.998835	2	0	0
1	19000001	0.99894	0.998835	2	0	0
1	19500001	0.974377	0.998835	2	0	0
1	20000001	0.990559	0.998835	2	0	0
1	20500001	0.972181	0.998835	2	0	0
1	21000001	1.01718	0.998835	2	0	0
1	21500001	0.98525	0.998835	2	0	0
1	22000001	1.02976	0.998835	2	0	0
1	22500001	1.04454	0.998835	2	0	0
1	23000001	1.60924	0.998835	2	0	0
1	23500001	1.46374	0.998835	2	0	0
1	24000001	1.28026	0.998835	2	0	0
1	24500001	0.992317	0.998835	2	0	0
1	25000001	0.990215	0.998835	2	0	0
1	25500001	1.00868	0.998835	2	0	0
1	26000001	1.02955	0.998835	2	0	0
1	26500001	1.00405	0.998835	2	0	0
1	27000001	0.978829	0.998835	2	0	0
1	27500001	0.992366	0.998835	2	0	0
1	28000001	1.00726	0.998835	2	0	0
1	28500001	0.977483	0.998835	2	0	0
1	29000001	0.959936	0.998835	2	0	0
1	29500001	0.863479	0.998835	2	0	0
1	30000001	0.944278	0.998835	2	0	0
1	30500001	0.993819	0.998835	2	0	0
1	31000001	1.05946	0.998835	2	0	0
