Chromosome	Start	Ratio	MedianRatio	CopyNumber	Subclone_CN	Subclone_Population
1	1	-1	-1	-1	0	0
1	500001	1.68179	1.4434	6	0	0
1	1000001	1.46325	1.4434	6	0	0
1	1500001	1.42355	1.4434	6	0	0
1	2000001	1.32455	1.4434	6	0	0
1	2500001	2.01633	2.01633	8	0	0
1	3000001	1.3077	1.34999	5	0	0
1	3500001	1.37645	1.34999	5	0	0
1	4000001	1.26427	1.34999	5	0	0
1	4500001	1.17851	1.34999	5	0	0
1	5000001	1.19933	1.34999	5	0	0
1	5500001	1.31918	1.34999	5	0	0
1	6000001	1.35347	1.34999	5	0	0
1	6500001	1.37134	1.34999	5	0	0
1	7000001	1.33589	1.34999	5	0	0
1	7500001	1.38426	1.34999	5	0	0
1	8000001	1.39488	1.34999	5	0	0
1	8500001	1.38584	1.34999	5	0	0
1	9000001	1.41397	1.34999	5	0	0
1	9500001	1.43644	1.34999	5	0	0
1	10000001	1.38403	1.34999	5	0	0
1	10500001	1.38305	1.34999	5	0	0
1	11000001	1.34999	1.34999	5	0	0
1	11500001	1.36562	1.34999	5	0	0
1	12000001	1.4062	1.34999	5	0	0
1	12500001	1.28057	1.34999	5	0	0
1	13000001	1.26022	1.34999	5	0	0
1	13500001	1.25914	1.34999	5	0	0
1	14000001	1.28209	1.34999	5	0	0
1	14500001	1.28149	1.34999	5	0	0
1	15000001	1.31114	1.34999	5	0	0
1	15500001	0.939889	0.932682	4	0	0
1	16000001	0.925474	0.932682	4	0	0
1	16500001	1.92712	1.92712	8	0	0
1	17000001	1.08656	0.92704	4	0	0
1	17500001	1.09145	0.92704	4	0	0
1	18000001	0.833215	0.92704	4	0	0
1	18500001	0.889434	0.92704	4	0	0
1	19000001	0.913974	0.92704	4	0	0
1	19500001	0.926576	0.92704	4	0	0
1	20000001	0.939384	0.92704	4	0	0
1	20500001	0.926695	0.92704	4	0	0
1	21000001	0.927386	0.92704	4	0	0
1	21500001	0.907477	0.92704	4	0	0
1	22000001	0.931956	0.92704	4	0	0
1	22500001	0.952503	0.92704	4	0	0
1	23000001	1.51476	1.49654	6	0	0
1	23500001	1.47831	1.49654	6	0	0
1	24000001	1.18073	1.18073	5	3	0.430682
1	24500001	0.947981	0.906273	4	3	0.430682
1	25000001	0.914468	0.906273	4	3	0.430682
1	25500001	0.912074	0.906273	4	3	0.430682
1	26000001	0.918895	0.906273	4	3	0.430682
1	26500001	0.912314	0.906273	4	3	0.430682
1	27000001	0.898684	0.906273	4	3	0.430682
1	27500001	0.912013	0.906273	4	3	0.430682
1	28000001	0.908877	0.906273	4	3	0.430682
1	28500001	0.908423	0.906273	4	3	0.430682
1	29000001	0.888499	0.906273	4	3	0.430682
1	29500001	0.823446	0.906273	4	3	0.430682
1	30000001	0.803114	0.906273	4	3	0.430682
1	30500001	0.883188	0.906273	4	3	0.430682
1	31000001	0.880577	0.906273	4	3	0.430682
1	31500001	0.916854	0.906273	4	3	0.430682
1	32000001	0.898339	0.906273	4	3	0.430682
1	32500001	0.905209	0.906273	4	3	0.430682
1	33000001	0.912641	0.906273	4	3	0.430682
1	33500001	0.858887	0.906273	4	3	0.430682
1	34000001	0.806753	0.906273	4	3	0.430682
1	34500001	0.865697	0.906273	4	3	0.430682
1	35000001	0.909021	0.906273	4	3	0.430682
1	35500001	0.924099	0.906273	4	3	0.430682
1	36000001	0.939617	0.906273	4	3	0.430682
1	36500001	0.863213	0.906273	4	3	0.430682
1	37000001	0.79749	0.906273	4	3	0.430682
1	37500001	0.913832	0.906273	4	3	0.430682
1	38000001	0.851897	0.906273	4	3	0.430682
1	38500001	0.881442	0.906273	4	3	0.430682
1	39000001	0.924492	0.906273	4	3	0.430682
1	39500001	0.895441	0.906273	4	3	0.430682
1	40000001	0.923294	0.906273	4	3	0.430682
1	40500001	0.893847	0.906273	4	3	0.430682
1	41000001	0.917354	0.906273	4	3	0.430682
1	41500001	0.865176	0.906273	4	3	0.430682
1	42000001	0.911068	0.906273	4	3	0.430682
1	42500001	0.919199	0.906273	4	3	0.430682
1	43000001	0.913703	0.906273	4	3	0.430682
1	43500001	0.889239	0.906273	4	3	0.430682
1	44000001	0.904461	0.906273	4	3	0.430682
1	44500001	0.920473	0.906273	4	3	0.430682
1	45000001	0.914039	0.906273	4	3	0.430682
1	45500001	0.920524	0.906273	4	3	0.430682
1	46000001	0.914703	0.906273	4	3	0.430682
