Chromosome	Start	Ratio	MedianRatio	CopyNumber	Subclone_CN	Subclone_Population
1	1	-1	-1	-1	0	0
1	500001	1.57321	1.44044	3	0	0
1	1000001	1.5084	1.44044	3	0	0
1	1500001	1.44014	1.44044	3	0	0
1	2000001	1.4649	1.44044	3	0	0
1	2500001	2.07175	1.44044	3	0	0
1	3000001	1.4213	1.44044	3	0	0
1	3500001	1.43016	1.44044	3	0	0
1	4000001	1.33146	1.44044	3	0	0
1	4500001	1.24724	1.44044	3	0	0
1	5000001	1.29087	1.44044	3	0	0
1	5500001	1.36944	1.44044	3	0	0
1	6000001	1.47108	1.44044	3	0	0
1	6500001	1.47562	1.44044	3	0	0
1	7000001	1.36447	1.44044	3	0	0
1	7500001	1.4643	1.44044	3	0	0
1	8000001	1.55178	1.44044	3	0	0
1	8500001	1.55513	1.44044	3	0	0
1	9000001	1.54742	1.44044	3	0	0
1	9500001	1.55529	1.44044	3	0	0
1	10000001	1.49223	1.44044	3	0	0
1	10500001	1.46928	1.44044	3	0	0
1	11000001	1.52855	1.44044	3	0	0
1	11500001	1.4093	1.44044	3	0	0
1	12000001	1.53254	1.44044	3	0	0
1	12500001	1.44074	1.44044	3	0	0
1	13000001	1.2784	1.44044	3	0	0
1	13500001	1.41392	1.44044	3	0	0
1	14000001	1.3194	1.44044	3	0	0
1	14500001	1.34907	1.44044	3	0	0
1	15000001	1.39824	1.44044	3	0	0
1	15500001	1.08214	1.44044	3	0	0
1	16000001	1.05953	1.44044	3	0	0
1	16500001	2.29037	2.29037	5	0	0
1	17000001	1.20165	1.0123	2	0	0
1	17500001	1.13898	1.0123	2	0	0
1	18000001	0.88909	1.0123	2	0	0
1	18500001	1.00869	1.0123	2	0	0
1	19000001	1.02592	1.0123	2	0	0
1	19500001	0.984737	1.0123	2	0	0
1	20000001	1.02656	1.0123	2	0	0
1	20500001	1.01427	1.0123	2	0	0
1	21000001	1.02681	1.0123	2	0	0
1	21500001	1.04728	1.0123	2	0	0
1	22000001	1.01783	1.0123	2	0	0
1	22500001	1.11114	1.0123	2	0	0
1	23000001	1.58806	1.0123	2	0	0
1	23500001	1.51371	1.0123	2	0	0
1	24000001	1.30691	1.0123	2	0	0
1	24500001	1.00344	1.0123	2	0	0
1	25000001	0.98333	1.0123	2	0	0
1	25500001	0.991722	1.0123	2	0	0
1	26000001	1.0217	1.0123	2	0	0
1	26500001	1.02349	1.0123	2	0	0
1	27000001	1.02715	1.0123	2	0	0
1	27500001	1.02983	1.0123	2	0	0
1	28000001	1.02098	1.0123	2	0	0
1	28500001	1.01148	1.0123	2	0	0
1	29000001	0.936751	1.0123	2	0	0
1	29500001	0.932659	1.0123	2	0	0
1	30000001	0.938368	1.0123	2	0	0
1	30500001	0.986356	1.0123	2	0	0
1	31000001	1.04721	1.0123	2	0	0
1	31500001	1.02896	1.0123	2	0	0
1	32000001	1.05477	1.0123	2	0	0
1	32500001	0.981662	1.0123	2	0	0
1	33000001	1.0581	1.0123	2	0	0
1	33500001	0.937685	1.0123	2	0	0
1	34000001	0.91258	1.0123	2	0	0
1	34500001	0.974356	1.0123	2	0	0
1	35000001	1.0488	1.0123	2	0	0
1	35500001	0.987838	1.0123	2	0	0
1	36000001	1.02674	1.0123	2	0	0
1	36500001	0.959246	1.0123	2	0	0
1	37000001	0.972701	1.0123	2	0	0
1	37500001	1.03392	1.0123	2	0	0
1	38000001	0.970923	1.0123	2	0	0
1	38500001	0.994798	1.0123	2	0	0
1	39000001	1.05325	1.0123	2	0	0
1	39500001	0.996744	1.0123	2	0	0
1	40000001	1.02486	1.0123	2	0	0
1	40500001	1.02861	1.0123	2	0	0
1	41000001	1.04161	1.0123	2	0	0
1	41500001	0.991892	1.0123	2	0	0
1	42000001	0.995862	1.0123	2	0	0
1	42500001	1.00186	1.0123	2	0	0
1	43000001	1.06025	1.0123	2	0	0
1	43500001	1.08401	1.0123	2	0	0
1	44000001	1.01102	1.0123	2	0	0
1	44500001	1.01992	1.0123	2	0	0
1	45000001	1.02572	1.0123	2	0	0
1	45500001	1.04204	1.0123	2	0	0
1	46000001	1.01935	1.0123	2	0	0
1	46500001	1.10164	1.0123	2	0	0
1	47000001	0.987923	1.0123	2	0	0
1	47500001	0.914443	1.0123	2	0	0
1	48000001	0.939953	1.0123	2	0	0
1	48500001	0.885286	1.0123	2	0	0
1	49000001	0.927456	1.0123	2	0	0
1	49500001	0.887266	1.0123	2	0	0
1	50000001	0.968219	1.0123	2	0	0
1	50500001	1.0188	1.0123	2	0	0
1	51000001	1.02483	1.0123	2	0	0
1	51500001	1.06443	1.0123	2	0	0
1	52000001	1.05075	1.0123	2	0	0
1	52500001	1.04532	1.0123	2	0	0
1	53000001	1.05466	1.0123	2	0	0
1	53500001	0.996474	1.0123	2	0	0
1	54000001	0.998769	1.0123	2	0	0
1	54500001	1.0495	1.0123	2	0	0
1	55000001	1.03808	1.0123	2	0	0
1	55500001	1.00152	1.0123	2	0	0
1	56000001	1.01441	1.0123	2	0	0
1	56500001	0.947696	1.0123	2	0	0
1	57000001	0.888868	1.0123	2	0	0
1	57500001	0.883951	1.0123	2	0	0
1	58000001	0.981507	1.0123	2	0	0
1	58500001	1.09808	1.0123	2	0	0
1	59000001	1.07514	1.0123	2	0	0
1	59500001	1.01949	1.0123	2	0	0
1	60000001	0.927686	1.0123	2	0	0
1	60500001	1.00886	1.0123	2	0	0
1	61000001	1.0959	1.0123	2	0	0
1	61500001	0.994421	1.0123	2	0	0
1	62000001	0.983478	1.0123	2	0	0
1	62500001	0.972897	1.0123	2	0	0
1	63000001	0.972048	1.0123	2	0	0
1	63500001	0.98727	1.0123	2	0	0
1	64000001	1.09839	1.0123	2	0	0
1	64500001	1.00583	1.0123	2	0	0
