Chromosome	Start	Ratio	MedianRatio	CopyNumber	Subclone_CN	Subclone_Population
1	1	-1	-1	-1	0	0
1	500001	0.991093	0.987013	6	0	0
1	1000001	1.12599	0.987013	6	0	0
1	1500001	0.890049	0.987013	6	0	0
1	2000001	0.982934	0.987013	6	0	0
1	2500001	1.31662	0.987013	6	0	0
1	3000001	0.980357	0.987013	6	4	0.743827
1	3500001	0.857356	0.77273	5	4	0.743827
1	4000001	0.715973	0.77273	5	4	0.743827
1	4500001	0.734596	0.77273	5	4	0.743827
1	5000001	0.725579	0.77273	5	4	0.743827
1	5500001	0.772148	0.77273	5	4	0.743827
1	6000001	0.905164	0.77273	5	4	0.743827
1	6500001	0.797303	0.77273	5	4	0.743827
1	7000001	0.739072	0.77273	5	4	0.743827
1	7500001	0.764536	0.77273	5	4	0.743827
1	8000001	0.806703	0.77273	5	4	0.743827
1	8500001	0.749469	0.77273	5	4	0.743827
1	9000001	0.791337	0.77273	5	4	0.743827
1	9500001	0.773312	0.77273	5	4	0.743827
1	10000001	0.769575	0.77273	5	4	0.743827
1	10500001	0.802099	0.77273	5	4	0.743827
1	11000001	0.773929	0.77273	5	4	0.743827
1	11500001	0.784997	0.77273	5	4	0.743827
1	12000001	0.795332	0.77273	5	4	0.743827
1	12500001	0.744298	0.77273	5	4	0.743827
1	13000001	0.697673	0.77273	5	4	0.743827
1	13500001	0.736603	0.77273	5	4	0.743827
1	14000001	0.736711	0.77273	5	4	0.743827
1	14500001	0.785963	0.77273	5	4	0.743827
1	15000001	0.793604	0.77273	5	4	0.743827
1	15500001	0.747439	0.77273	5	4	0.743827
1	16000001	0.848187	0.77273	5	0	0
1	16500001	1.2706	1.2706	8	4	0.425002
1	17000001	0.810917	0.756611	5	4	0.425002
1	17500001	0.774633	0.756611	5	4	0.425002
1	18000001	0.801244	0.756611	5	4	0.425002
1	18500001	0.810518	0.756611	5	4	0.425002
1	19000001	0.790092	0.756611	5	4	0.425002
1	19500001	0.756512	0.756611	5	4	0.425002
1	20000001	0.780725	0.756611	5	4	0.425002
1	20500001	0.745635	0.756611	5	4	0.425002
1	21000001	0.764453	0.756611	5	4	0.425002
1	21500001	0.848758	0.756611	5	4	0.425002
1	22000001	0.743912	0.756611	5	4	0.425002
1	22500001	0.809802	0.756611	5	4	0.425002
1	23000001	0.753527	0.756611	5	4	0.425002
