Chromosome	Start	Ratio	MedianRatio	CopyNumber	Subclone_CN	Subclone_Population
1	1	-1	-1	-1	0	0
1	500001	0.834791	0.834791	3	0	0
1	1000001	0.878065	0.834791	3	0	0
1	1500001	0.711891	0.834791	3	0	0
1	2000001	0.784772	0.834791	3	0	0
1	2500001	1.0412	0.834791	3	0	0
1	3000001	0.740735	0.670149	2	0	0
1	3500001	0.677869	0.670149	2	0	0
1	4000001	0.683428	0.670149	2	0	0
1	4500001	0.655118	0.670149	2	0	0
1	5000001	0.622228	0.670149	2	0	0
1	5500001	0.661975	0.670149	2	0	0
1	6000001	0.723922	0.670149	2	0	0
1	6500001	0.670149	0.670149	2	0	0
1	7000001	0.674928	0.670149	2	0	0
1	7500001	0.668837	0.670149	2	0	0
1	8000001	0.681828	0.670149	2	0	0
1	8500001	0.645316	0.670149	2	0	0
1	9000001	0.668689	0.670149	2	0	0
1	9500001	0.62398	0.670149	2	0	0
1	10000001	0.643395	0.670149	2	0	0
1	10500001	0.67495	0.670149	2	0	0
1	11000001	0.686236	0.670149	2	0	0
1	11500001	0.67579	0.670149	2	0	0
1	12000001	0.678227	0.670149	2	0	0
1	12500001	0.715404	0.670149	2	0	0
1	13000001	0.65435	0.670149	2	0	0
1	13500001	0.645118	0.670149	2	0	0
1	14000001	0.64354	0.670149	2	0	0
1	14500001	0.642253	0.670149	2	0	0
1	15000001	0.702761	0.670149	2	0	0
1	15500001	0.68247	0.670149	2	0	0
1	16000001	0.665622	0.670149	2	0	0
1	16500001	1.10987	1.10987	3	0	0
1	17000001	0.689647	0.675011	2	0	0
1	17500001	0.660537	0.675011	2	0	0
1	18000001	0.693328	0.675011	2	0	0
1	18500001	0.70561	0.675011	2	0	0
1	19000001	0.661801	0.675011	2	0	0
1	19500001	0.670065	0.675011	2	0	0
1	20000001	0.688451	0.675011	2	0	0
1	20500001	0.671364	0.675011	2	0	0
1	21000001	0.682087	0.675011	2	0	0
1	21500001	0.642654	0.675011	2	0	0
1	22000001	0.688673	0.675011	2	0	0
1	22500001	0.677651	0.675011	2	0	0
1	23000001	0.647874	0.675011	2	0	0
1	23500001	0.675016	0.675011	2	0	0
1	24000001	0.666845	0.675011	2	0	0
1	24500001	0.67521	0.675011	2	0	0
1	25000001	0.612578	0.675011	2	0	0
1	25500001	0.680601	0.675011	2	0	0
1	26000001	0.671087	0.675011	2	0	0
1	26500001	0.652749	0.675011	2	0	0
1	27000001	0.669259	0.675011	2	0	0
1	27500001	0.696289	0.675011	2	0	0
1	28000001	0.658641	0.675011	2	0	0
1	28500001	0.636067	0.675011	2	0	0
1	29000001	0.674769	0.675011	2	0	0
1	29500001	0.690966	0.675011	2	0	0
1	30000001	0.692587	0.675011	2	0	0
1	30500001	0.717321	0.675011	2	0	0
1	31000001	0.672379	0.675011	2	0	0
1	31500001	0.679695	0.675011	2	0	0
1	32000001	0.671318	0.675011	2	0	0
1	32500001	0.658209	0.675011	2	0	0
1	33000001	0.706186	0.675011	2	0	0
1	33500001	0.689273	0.675011	2	0	0
1	34000001	0.684409	0.675011	2	0	0
1	34500001	0.645407	0.675011	2	0	0
1	35000001	0.645427	0.675011	2	0	0
1	35500001	0.65494	0.675011	2	0	0
1	36000001	0.679128	0.675011	2	0	0
1	36500001	0.682567	0.675011	2	0	0
1	37000001	0.685878	0.675011	2	0	0
1	37500001	0.650587	0.675011	2	0	0
1	38000001	0.681629	0.675011	2	0	0
1	38500001	0.686683	0.675011	2	0	0
1	39000001	0.650454	0.675011	2	0	0
1	39500001	0.671311	0.675011	2	0	0
1	40000001	0.66367	0.675011	2	0	0
1	40500001	0.634472	0.675011	2	0	0
1	41000001	0.67742	0.675011	2	0	0
1	41500001	0.694093	0.675011	2	0	0
1	42000001	0.662187	0.675011	2	0	0
1	42500001	0.67947	0.675011	2	0	0
1	43000001	0.657261	0.675011	2	0	0
1	43500001	0.711064	0.675011	2	0	0
1	44000001	0.676869	0.675011	2	0	0
1	44500001	0.681117	0.675011	2	0	0
1	45000001	0.669882	0.675011	2	0	0
1	45500001	0.655884	0.675011	2	0	0
1	46000001	0.707731	0.675011	2	0	0
1	46500001	0.710607	0.675011	2	0	0
1	47000001	0.672377	0.675011	2	0	0
1	47500001	0.688311	0.675011	2	0	0
1	48000001	0.64254	0.675011	2	0	0
1	48500001	0.638634	0.675011	2	0	0
1	49000001	0.675032	0.675011	2	0	0
1	49500001	0.663027	0.675011	2	0	0
1	50000001	0.685055	0.675011	2	0	0
1	50500001	0.673287	0.675011	2	0	0
1	51000001	0.654803	0.675011	2	0	0
1	51500001	0.707976	0.675011	2	0	0
1	52000001	0.621532	0.675011	2	0	0
1	52500001	0.673152	0.675011	2	0	0
1	53000001	0.692653	0.675011	2	0	0
1	53500001	0.628	0.675011	2	0	0
1	54000001	0.657126	0.675011	2	0	0
1	54500001	0.682783	0.675011	2	0	0
1	55000001	0.706346	0.675011	2	0	0
1	55500001	0.659111	0.675011	2	0	0
1	56000001	0.6775	0.675011	2	0	0
1	56500001	0.645501	0.675011	2	0	0
1	57000001	0.632978	0.675011	2	0	0
1	57500001	0.655334	0.675011	2	0	0
1	58000001	0.697673	0.675011	2	0	0
1	58500001	0.678352	0.675011	2	0	0
1	59000001	0.7194	0.675011	2	0	0
1	59500001	0.685663	0.675011	2	0	0
1	60000001	0.648686	0.675011	2	0	0
1	60500001	0.679435	0.675011	2	0	0
1	61000001	0.635612	0.675011	2	0	0
1	61500001	0.646633	0.675011	2	0	0
1	62000001	0.659633	0.675011	2	0	0
1	62500001	0.657543	0.675011	2	0	0
1	63000001	0.649856	0.675011	2	0	0
1	63500001	0.70424	0.675011	2	0	0
1	64000001	0.675005	0.675011	2	0	0
1	64500001	0.689108	0.675011	2	0	0
1	65000001	0.675302	0.675011	2	0	0
1	65500001	0.718191	0.675011	2	0	0
1	66000001	0.679624	0.675011	2	0	0
1	66500001	0.672478	0.675011	2	0	0
1	67000001	0.648013	0.675011	2	0	0
1	67500001	0.69716	0.675011	2	0	0
1	68000001	0.674403	0.675011	2	0	0
1	68500001	0.675497	0.675011	2	0	0
1	69000001	0.659442	0.675011	2	0	0
1	69500001	0.67864	0.675011	2	0	0
1	70000001	0.662219	0.675011	2	0	0
1	70500001	0.683355	0.675011	2	0	0
1	71000001	0.718282	0.675011	2	0	0
1	71500001	0.807603	0.675011	2	0	0
1	72000001	1.23596	1.23596	4	0	0
1	72500001	1.57082	1.65456	5	0	0
1	73000001	1.66437	1.65456	5	0	0
1	73500001	1.65456	1.65456	5	0	0
1	74000001	1.87106	2.01358	6	0	0
1	74500001	2.02644	2.01358	6	0	0
1	75000001	2.01358	2.01358	6	0	0
1	75500001	1.98731	2.01358	6	0	0
1	76000001	1.9907	2.01358	6	0	0
1	76500001	2.10054	2.01358	6	0	0
1	77000001	2.01978	2.01358	6	0	0
1	77500001	1.96749	2.01358	6	0	0
1	78000001	2.11201	2.01358	6	0	0
1	78500001	2.08564	2.01358	6	0	0
1	79000001	2.00318	2.01358	6	0	0
1	79500001	2.05023	2.01358	6	0	0
1	80000001	1.97774	2.01358	6	0	0
1	80500001	1.49097	1.33481	4	0	0
1	81000001	1.33481	1.33481	4	0	0
1	81500001	1.28556	1.33481	4	0	0
1	82000001	1.01972	1.33481	4	0	0
1	82500001	1.29339	1.33481	4	0	0
1	83000001	1.33514	1.33481	4	0	0
1	83500001	1.35912	1.33481	4	0	0
1	84000001	1.36883	1.33481	4	0	0
1	84500001	1.32973	1.33481	4	0	0
1	85000001	1.05008	1.05139	3	0	0
1	85500001	1.05271	1.05139	3	0	0
1	86000001	1.04589	1.05139	3	0	0
1	86500001	1.19001	1.05139	3	0	0
1	87000001	1.39879	1.34218	4	0	0
1	87500001	1.34218	1.34218	4	0	0
1	88000001	1.32473	1.34218	4	0	0
1	88500001	1.26941	1.34218	4	0	0
1	89000001	1.37259	1.34218	4	0	0
1	89500001	1.34611	1.34218	4	0	0
1	90000001	1.36167	1.34218	4	0	0
1	90500001	1.34039	1.34218	4	0	0
1	91000001	1.36377	1.34218	4	0	0
1	91500001	1.30132	1.34218	4	0	0
1	92000001	1.32601	1.34218	4	0	0
1	92500001	1.17342	1.04517	3	0	0
1	93000001	1.03351	1.04517	3	0	0
1	93500001	1.04205	1.04517	3	0	0
1	94000001	1.10206	1.04517	3	0	0
1	94500001	1.06797	1.04517	3	0	0
1	95000001	1.04828	1.04517	3	0	0
1	95500001	0.993522	1.04517	3	0	0
1	96000001	0.985737	1.04517	3	0	0
1	96500001	1.30182	1.35648	4	0	0
1	97000001	1.35648	1.35648	4	0	0
1	97500001	1.36631	1.35648	4	0	0
1	98000001	1.43806	1.35648	4	0	0
1	98500001	1.36534	1.35648	4	0	0
1	99000001	1.33283	1.35648	4	0	0
1	99500001	1.35212	1.35648	4	0	0
1	100000001	1.31322	1.35648	4	0	0
1	100500001	1.38189	1.35648	4	0	0
1	101000001	1.30207	1.35648	4	0	0
1	101500001	1.36902	1.35648	4	0	0
1	102000001	1.11824	1.01366	3	0	0
1	102500001	0.959323	1.01366	3	0	0
1	103000001	0.97943	1.01366	3	0	0
1	103500001	1.11526	1.01366	3	0	0
1	104000001	1.02664	1.01366	3	0	0
1	104500001	0.99675	1.01366	3	0	0
1	105000001	0.978587	1.01366	3	0	0
1	105500001	0.993927	1.01366	3	0	0
1	106000001	0.99276	1.01366	3	0	0
1	106500001	0.976234	1.01366	3	0	0
1	107000001	0.964235	1.01366	3	0	0
1	107500001	0.99314	1.01366	3	0	0
1	108000001	1.02604	1.01366	3	0	0
1	108500001	1.0087	1.01366	3	0	0
1	109000001	1.00023	1.01366	3	0	0
1	109500001	1.04828	1.01366	3	0	0
1	110000001	1.02164	1.01366	3	0	0
1	110500001	1.05749	1.01366	3	0	0
1	111000001	1.05284	1.01366	3	0	0
1	111500001	1.13938	1.01366	3	0	0
