Chromosome	Start	Ratio	MedianRatio	CopyNumber	Subclone_CN	Subclone_Population
1	1	-1	-1	-1	0	0
1	500001	0.919764	0.678538	2	0	0
1	1000001	0.640872	0.678538	2	0	0
1	1500001	0.722967	0.678538	2	0	0
1	2000001	0.69397	0.678538	2	0	0
1	2500001	0.895454	0.678538	2	0	0
1	3000001	0.708841	0.678538	2	0	0
1	3500001	0.673287	0.678538	2	0	0
1	4000001	0.694324	0.678538	2	0	0
1	4500001	0.633975	0.678538	2	0	0
1	5000001	0.651176	0.678538	2	0	0
1	5500001	0.697131	0.678538	2	0	0
1	6000001	0.6966	0.678538	2	0	0
1	6500001	0.661485	0.678538	2	0	0
1	7000001	0.662199	0.678538	2	0	0
1	7500001	0.683142	0.678538	2	0	0
1	8000001	0.655259	0.678538	2	0	0
1	8500001	0.699855	0.678538	2	0	0
1	9000001	0.623806	0.678538	2	0	0
1	9500001	0.68471	0.678538	2	0	0
1	10000001	0.654121	0.678538	2	0	0
1	10500001	0.67234	0.678538	2	0	0
1	11000001	0.649835	0.678538	2	0	0
1	11500001	0.693544	0.678538	2	0	0
1	12000001	0.679278	0.678538	2	0	0
1	12500001	0.672302	0.678538	2	0	0
1	13000001	0.635626	0.678538	2	0	0
1	13500001	0.65345	0.678538	2	0	0
1	14000001	0.668014	0.678538	2	0	0
1	14500001	0.688873	0.678538	2	0	0
1	15000001	0.649424	0.678538	2	0	0
1	15500001	0.653793	0.678538	2	0	0
1	16000001	0.690381	0.678538	2	0	0
1	16500001	1.11504	0.678538	2	0	0
1	17000001	0.734151	0.678538	2	0	0
1	17500001	0.670319	0.678538	2	0	0
1	18000001	0.657733	0.678538	2	0	0
1	18500001	0.708179	0.678538	2	0	0
1	19000001	0.687853	0.678538	2	0	0
1	19500001	0.696554	0.678538	2	0	0
1	20000001	0.69649	0.678538	2	0	0
1	20500001	0.690108	0.678538	2	0	0
1	21000001	0.6756	0.678538	2	0	0
1	21500001	0.672533	0.678538	2	0	0
1	22000001	0.66428	0.678538	2	0	0
1	22500001	0.665749	0.678538	2	0	0
1	23000001	0.68404	0.678538	2	0	0
1	23500001	0.669354	0.678538	2	0	0
1	24000001	0.693593	0.678538	2	0	0
1	24500001	0.686564	0.678538	2	0	0
1	25000001	0.656928	0.678538	2	0	0
1	25500001	0.719469	0.678538	2	0	0
1	26000001	0.661696	0.678538	2	0	0
1	26500001	0.677556	0.678538	2	0	0
1	27000001	0.681523	0.678538	2	0	0
1	27500001	0.705618	0.678538	2	0	0
1	28000001	0.680763	0.678538	2	0	0
1	28500001	0.643023	0.678538	2	0	0
1	29000001	0.667104	0.678538	2	0	0
1	29500001	0.646709	0.678538	2	0	0
1	30000001	0.664333	0.678538	2	0	0
1	30500001	0.73512	0.678538	2	0	0
1	31000001	0.664198	0.678538	2	0	0
1	31500001	0.707053	0.678538	2	0	0
1	32000001	0.680156	0.678538	2	0	0
1	32500001	0.676656	0.678538	2	0	0
1	33000001	0.721884	0.678538	2	0	0
1	33500001	0.710582	0.678538	2	0	0
1	34000001	0.63713	0.678538	2	0	0
1	34500001	0.667771	0.678538	2	0	0
1	35000001	0.636839	0.678538	2	0	0
1	35500001	0.660075	0.678538	2	0	0
1	36000001	0.660164	0.678538	2	0	0
1	36500001	0.70598	0.678538	2	0	0
1	37000001	0.683386	0.678538	2	0	0
1	37500001	0.661921	0.678538	2	0	0
1	38000001	0.713681	0.678538	2	0	0
1	38500001	0.647861	0.678538	2	0	0
1	39000001	0.661199	0.678538	2	0	0
1	39500001	0.694614	0.678538	2	0	0
1	40000001	0.666033	0.678538	2	0	0
1	40500001	0.670271	0.678538	2	0	0
1	41000001	0.706805	0.678538	2	0	0
1	41500001	0.6533	0.678538	2	0	0
1	42000001	0.691907	0.678538	2	0	0
1	42500001	0.667215	0.678538	2	0	0
1	43000001	0.676169	0.678538	2	0	0
1	43500001	0.732407	0.678538	2	0	0
1	44000001	0.676172	0.678538	2	0	0
1	44500001	0.662334	0.678538	2	0	0
1	45000001	0.670187	0.678538	2	0	0
1	45500001	0.67839	0.678538	2	0	0
1	46000001	0.683146	0.678538	2	0	0
1	46500001	0.702651	0.678538	2	0	0
1	47000001	0.68815	0.678538	2	0	0
1	47500001	0.662489	0.678538	2	0	0
1	48000001	0.673844	0.678538	2	0	0
1	48500001	0.643014	0.678538	2	0	0
1	49000001	0.667411	0.678538	2	0	0
1	49500001	0.632217	0.678538	2	0	0
1	50000001	0.683019	0.678538	2	0	0
1	50500001	0.691568	0.678538	2	0	0
1	51000001	0.708379	0.678538	2	0	0
1	51500001	0.674794	0.678538	2	0	0
1	52000001	0.682754	0.678538	2	0	0
1	52500001	0.64545	0.678538	2	0	0
1	53000001	0.708266	0.678538	2	0	0
1	53500001	0.690428	0.678538	2	0	0
1	54000001	0.684104	0.678538	2	0	0
1	54500001	0.662288	0.678538	2	0	0
1	55000001	0.665883	0.678538	2	0	0
