Chromosome	Start	Ratio	MedianRatio	CopyNumber	Subclone_CN	Subclone_Population
1	1	-1	-1	-1	0	0
1	500001	1.42463	0.981006	4	0	0
1	1000001	1.02006	0.981006	4	0	0
1	1500001	0.955381	0.981006	4	0	0
1	2000001	0.989417	0.981006	4	0	0
1	2500001	1.3597	0.981006	4	0	0
1	3000001	0.956984	0.981006	4	0	0
1	3500001	0.959382	0.981006	4	0	0
1	4000001	0.911387	0.981006	4	0	0
1	4500001	0.899442	0.981006	4	0	0
1	5000001	0.900689	0.981006	4	0	0
1	5500001	0.982024	0.981006	4	0	0
1	6000001	1.01223	0.981006	4	0	0
1	6500001	1.01074	0.981006	4	0	0
1	7000001	0.96181	0.981006	4	0	0
1	7500001	1.00927	0.981006	4	0	0
1	8000001	1.01039	0.981006	4	0	0
1	8500001	1.02869	0.981006	4	0	0
1	9000001	0.977373	0.981006	4	0	0
1	9500001	0.964167	0.981006	4	0	0
1	10000001	0.972156	0.981006	4	0	0
1	10500001	0.979988	0.981006	4	0	0
1	11000001	0.965194	0.981006	4	0	0
1	11500001	1.02331	0.981006	4	0	0
1	12000001	1.04311	0.981006	4	0	0
1	12500001	0.989061	0.981006	4	0	0
1	13000001	0.924693	0.981006	4	0	0
1	13500001	0.934158	0.981006	4	0	0
1	14000001	0.963323	0.981006	4	0	0
1	14500001	0.963174	0.981006	4	0	0
1	15000001	1.02888	0.981006	4	0	0
1	15500001	1.0043	0.981006	4	0	0
1	16000001	1.08026	0.981006	4	0	0
1	16500001	2.25732	2.25732	9	0	0
1	17000001	1.15684	1.0114	4	0	0
1	17500001	1.15964	1.0114	4	0	0
1	18000001	0.942284	1.0114	4	0	0
1	18500001	1.02392	1.0114	4	0	0
1	19000001	1.00151	1.0114	4	0	0
1	19500001	0.972567	1.0114	4	0	0
1	20000001	1.03797	1.0114	4	0	0
1	20500001	1.00424	1.0114	4	0	0
1	21000001	1.01655	1.0114	4	0	0
1	21500001	1.02657	1.0114	4	0	0
1	22000001	1.01543	1.0114	4	0	0
1	22500001	1.09807	1.0114	4	0	0
1	23000001	1.53786	1.0114	4	0	0
1	23500001	1.52077	1.0114	4	0	0
1	24000001	1.29252	1.0114	4	0	0
1	24500001	1.02197	1.0114	4	0	0
1	25000001	1.0302	1.0114	4	0	0
1	25500001	1.00139	1.0114	4	0	0
1	26000001	1.0129	1.0114	4	0	0
1	26500001	1.00748	1.0114	4	0	0
1	27000001	1.00514	1.0114	4	0	0
1	27500001	0.990475	1.0114	4	0	0
1	28000001	1.003	1.0114	4	0	0
1	28500001	0.985423	1.0114	4	0	0
1	29000001	1.00758	1.0114	4	0	0
1	29500001	0.928938	1.0114	4	0	0
1	30000001	0.903996	1.0114	4	0	0
1	30500001	1.01844	1.0114	4	0	0
1	31000001	1.02448	1.0114	4	0	0
1	31500001	1.05175	1.0114	4	0	0
1	32000001	1.02801	1.0114	4	0	0
1	32500001	1.01121	1.0114	4	0	0
1	33000001	1.02459	1.0114	4	0	0
1	33500001	0.938562	1.0114	4	0	0
1	34000001	0.926952	1.0114	4	0	0
1	34500001	1.04406	1.0114	4	0	0
1	35000001	1.02041	1.0114	4	0	0
1	35500001	0.988807	1.0114	4	0	0
1	36000001	0.97865	1.0114	4	0	0
1	36500001	0.959113	1.0114	4	0	0
1	37000001	0.955466	1.0114	4	0	0
1	37500001	0.977881	1.0114	4	0	0
1	38000001	0.993487	1.0114	4	0	0
1	38500001	0.992684	1.0114	4	0	0
1	39000001	1.0511	1.0114	4	0	0
1	39500001	0.997826	1.0114	4	0	0
1	40000001	1.04579	1.0114	4	0	0
1	40500001	1.03245	1.0114	4	0	0
1	41000001	1.01863	1.0114	4	0	0
1	41500001	0.994579	1.0114	4	0	0
1	42000001	0.976324	1.0114	4	0	0
1	42500001	1.04195	1.0114	4	0	0
1	43000001	1.0215	1.0114	4	0	0
1	43500001	1.02658	1.0114	4	0	0
1	44000001	0.955052	1.0114	4	0	0
1	44500001	0.979995	1.0114	4	0	0
1	45000001	0.991799	1.0114	4	0	0
1	45500001	0.967327	1.0114	4	0	0
1	46000001	1.00858	1.0114	4	0	0
1	46500001	1.02172	1.0114	4	0	0
1	47000001	0.960262	1.0114	4	0	0
1	47500001	0.949397	1.0114	4	0	0
1	48000001	0.941696	1.0114	4	0	0
1	48500001	0.910965	1.0114	4	0	0
1	49000001	0.948292	1.0114	4	0	0
1	49500001	0.934278	1.0114	4	0	0
1	50000001	0.977259	1.0114	4	0	0
1	50500001	1.01301	1.0114	4	0	0
1	51000001	1.02793	1.0114	4	0	0
1	51500001	1.06203	1.0114	4	0	0
1	52000001	0.977663	1.0114	4	0	0
1	52500001	1.03682	1.0114	4	0	0
1	53000001	1.00953	1.0114	4	0	0
1	53500001	0.948185	1.0114	4	0	0
1	54000001	0.986111	1.0114	4	0	0
1	54500001	1.0117	1.0114	4	0	0
1	55000001	1.05085	1.0114	4	0	0
1	55500001	0.993335	1.0114	4	0	0
1	56000001	0.960976	1.0114	4	0	0
1	56500001	0.924318	1.0114	4	0	0
1	57000001	0.909703	1.0114	4	0	0
1	57500001	0.89228	1.0114	4	0	0
1	58000001	0.971654	1.0114	4	0	0
1	58500001	1.06523	1.0114	4	0	0
1	59000001	1.05936	1.0114	4	0	0
1	59500001	1.01083	1.0114	4	0	0
1	60000001	1.03983	1.0114	4	0	0
1	60500001	0.966893	1.0114	4	0	0
1	61000001	1.01842	1.0114	4	0	0
1	61500001	1.0114	1.0114	4	0	0
1	62000001	1.00323	1.0114	4	0	0
1	62500001	0.981548	1.0114	4	0	0
1	63000001	0.989512	1.0114	4	0	0
1	63500001	1.03279	1.0114	4	0	0
1	64000001	1.06385	1.0114	4	0	0
1	64500001	1.02282	1.0114	4	0	0
1	65000001	1.01018	1.0114	4	0	0
