Chromosome	Start	Ratio	MedianRatio	CopyNumber	Subclone_CN	Subclone_Population
1	1	-1	-1	-1	0	0
1	500001	1.52595	1.20607	5	0	0
1	1000001	1.01613	1.20607	5	0	0
1	1500001	1.28582	1.20607	5	0	0
1	2000001	1.06074	1.20607	5	0	0
1	2500001	1.53712	1.20607	5	0	0
1	3000001	1.06016	1.20607	5	0	0
1	3500001	1.18299	1.20607	5	0	0
1	4000001	1.0907	1.20607	5	0	0
1	4500001	1.04501	1.20607	5	0	0
1	5000001	1.05741	1.20607	5	0	0
1	5500001	1.18597	1.20607	5	0	0
1	6000001	1.22813	1.20607	5	0	0
1	6500001	1.25121	1.20607	5	0	0
1	7000001	1.1275	1.20607	5	0	0
1	7500001	1.19784	1.20607	5	0	0
1	8000001	1.278	1.20607	5	0	0
1	8500001	1.31243	1.20607	5	0	0
1	9000001	1.27446	1.20607	5	0	0
1	9500001	1.31269	1.20607	5	0	0
1	10000001	1.26196	1.20607	5	0	0
1	10500001	1.2455	1.20607	5	0	0
1	11000001	1.21431	1.20607	5	0	0
1	11500001	1.25208	1.20607	5	0	0
1	12000001	1.28399	1.20607	5	0	0
1	12500001	1.22073	1.20607	5	0	0
1	13000001	1.05088	1.20607	5	0	0
1	13500001	1.10489	1.20607	5	0	0
1	14000001	1.07037	1.20607	5	0	0
1	14500001	1.08671	1.20607	5	0	0
1	15000001	1.23002	1.20607	5	0	0
1	15500001	1.03326	1.20607	5	0	0
1	16000001	1.04902	1.20607	5	0	0
1	16500001	2.25046	2.25046	9	0	0
1	17000001	1.1779	1.01726	4	0	0
1	17500001	1.12319	1.01726	4	0	0
1	18000001	0.892643	1.01726	4	0	0
1	18500001	0.973151	1.01726	4	0	0
1	19000001	1.0237	1.01726	4	0	0
1	19500001	0.959234	1.01726	4	0	0
1	20000001	1.01073	1.01726	4	0	0
1	20500001	1.01325	1.01726	4	0	0
1	21000001	1.02128	1.01726	4	0	0
1	21500001	1.01076	1.01726	4	0	0
1	22000001	1.04475	1.01726	4	0	0
1	22500001	1.10723	1.01726	4	0	0
1	23000001	1.56675	1.51466	6	0	0
1	23500001	1.51466	1.51466	6	0	0
1	24000001	1.28904	1.51466	6	0	0
1	24500001	1.02035	0.994218	4	0	0
1	25000001	0.990804	0.994218	4	0	0
1	25500001	0.963643	0.994218	4	0	0
1	26000001	0.998778	0.994218	4	0	0
1	26500001	0.992976	0.994218	4	0	0
1	27000001	1.00164	0.994218	4	0	0
1	27500001	1.03415	0.994218	4	0	0
1	28000001	1.05371	0.994218	4	0	0
1	28500001	1.03742	0.994218	4	0	0
1	29000001	0.997559	0.994218	4	0	0
1	29500001	0.921678	0.994218	4	0	0
1	30000001	0.902624	0.994218	4	0	0
1	30500001	0.98481	0.994218	4	0	0
1	31000001	0.986675	0.994218	4	0	0
1	31500001	0.996592	0.994218	4	0	0
1	32000001	1.00419	0.994218	4	0	0
1	32500001	1.04577	0.994218	4	0	0
1	33000001	0.999255	0.994218	4	0	0
1	33500001	0.918507	0.994218	4	0	0
1	34000001	0.914841	0.994218	4	0	0
1	34500001	0.95678	0.994218	4	0	0
1	35000001	1.00659	0.994218	4	0	0
1	35500001	1.00252	0.994218	4	0	0
1	36000001	1.01241	0.994218	4	0	0
1	36500001	0.975746	0.994218	4	0	0
1	37000001	0.940122	0.994218	4	0	0
1	37500001	0.992376	0.994218	4	0	0
1	38000001	0.961813	0.994218	4	0	0
1	38500001	1.00663	0.994218	4	0	0
1	39000001	0.994218	0.994218	4	0	0
1	39500001	1.03556	0.994218	4	0	0
1	40000001	1.02236	0.994218	4	0	0
1	40500001	1.02845	0.994218	4	0	0
1	41000001	1.03471	0.994218	4	0	0
1	41500001	0.969866	0.994218	4	0	0
1	42000001	1.05936	0.994218	4	0	0
1	42500001	1.02806	0.994218	4	0	0
1	43000001	1.04137	0.994218	4	0	0
1	43500001	1.00798	0.994218	4	0	0
1	44000001	0.965809	0.994218	4	0	0
1	44500001	0.986443	0.994218	4	0	0
1	45000001	1.00723	0.994218	4	0	0
1	45500001	1.02643	0.994218	4	0	0
1	46000001	1.01734	0.994218	4	0	0
1	46500001	0.973731	0.994218	4	0	0
1	47000001	0.928033	0.994218	4	0	0
1	47500001	0.927079	0.994218	4	0	0
1	48000001	0.907964	0.994218	4	0	0
1	48500001	0.811096	0.994218	4	0	0
1	49000001	0.911383	0.994218	4	0	0
1	49500001	0.948436	0.994218	4	0	0
1	50000001	0.951442	0.994218	4	0	0
1	50500001	1.12315	0.994218	4	0	0
1	51000001	1.09131	0.994218	4	0	0
1	51500001	1.03916	0.994218	4	0	0
1	52000001	1.05281	0.994218	4	0	0
1	52500001	1.01317	0.994218	4	0	0
1	53000001	1.04147	0.994218	4	0	0
1	53500001	0.975231	0.994218	4	0	0
1	54000001	0.980488	0.994218	4	0	0
1	54500001	1.04109	0.994218	4	0	0
1	55000001	1.02996	0.994218	4	0	0
1	55500001	0.919791	0.994218	4	0	0
1	56000001	0.882584	0.994218	4	0	0
1	56500001	0.859173	0.994218	4	0	0
1	57000001	0.824482	0.994218	4	0	0
1	57500001	0.876926	0.994218	4	0	0
1	58000001	0.916696	0.994218	4	0	0
1	58500001	1.05196	0.994218	4	0	0
1	59000001	0.997686	0.994218	4	0	0
1	59500001	0.986899	0.994218	4	0	0
1	60000001	0.952799	0.994218	4	0	0
1	60500001	0.983234	0.994218	4	0	0
1	61000001	1.06738	0.994218	4	0	0
1	61500001	1.02623	0.994218	4	0	0
1	62000001	0.978205	0.994218	4	0	0
1	62500001	1.06295	0.994218	4	0	0
1	63000001	0.969932	0.994218	4	0	0
1	63500001	1.0738	0.994218	4	0	0
1	64000001	1.0388	0.994218	4	0	0
1	64500001	1.01987	0.994218	4	0	0
1	65000001	0.982618	0.994218	4	0	0
1	65500001	0.987412	0.994218	4	0	0
1	66000001	1.08531	0.994218	4	0	0
1	66500001	1.02603	0.994218	4	0	0
1	67000001	1.02634	0.994218	4	0	0
1	67500001	1.01707	0.994218	4	0	0
1	68000001	0.962512	0.994218	4	0	0
1	68500001	0.946381	0.994218	4	0	0
1	69000001	0.925389	0.994218	4	0	0
1	69500001	0.96015	0.994218	4	0	0
1	70000001	0.996359	0.994218	4	0	0
1	70500001	0.936205	0.994218	4	0	0
1	71000001	1.00512	0.994218	4	0	0
1	71500001	1.08367	0.994218	4	0	0
1	72000001	0.968763	0.994218	4	0	0
1	72500001	1.00432	0.994218	4	0	0
1	73000001	1.01636	0.994218	4	0	0
1	73500001	1.03523	0.994218	4	0	0
1	74000001	0.992176	0.994218	4	0	0
1	74500001	0.954158	0.994218	4	0	0
1	75000001	0.957364	0.994218	4	0	0
1	75500001	0.963477	0.994218	4	0	0
1	76000001	0.862161	0.994218	4	0	0
1	76500001	0.907013	0.994218	4	0	0
1	77000001	1.0449	1.02893	4	0	0
1	77500001	1.08835	1.02893	4	0	0
1	78000001	1.06188	1.02893	4	0	0
1	78500001	1.09498	1.02893	4	0	0
1	79000001	1.0578	1.02893	4	0	0
1	79500001	0.956907	1.02893	4	0	0
1	80000001	1.01095	1.02893	4	0	0
1	80500001	1.02018	1.02893	4	0	0
1	81000001	1.02615	1.02893	4	0	0
1	81500001	1.03099	1.02893	4	0	0
1	82000001	0.964984	1.02893	4	0	0
1	82500001	1.02602	1.02893	4	0	0
1	83000001	1.07035	1.02893	4	0	0
1	83500001	1.0224	1.02893	4	0	0
1	84000001	1.1531	1.02893	4	0	0
1	84500001	1.108	1.02893	4	0	0
1	85000001	1.11419	1.02893	4	0	0
1	85500001	1.08475	1.02893	4	0	0
1	86000001	1.05731	1.02893	4	0	0
1	86500001	1.02681	1.02893	4	0	0
1	87000001	1.00038	1.02893	4	0	0
1	87500001	1.12805	1.02893	4	0	0
1	88000001	1.00678	1.02893	4	0	0
1	88500001	1.04066	1.02893	4	0	0
1	89000001	1.046	1.02893	4	0	0
1	89500001	1.10818	1.02893	4	0	0
1	90000001	1.08655	1.02893	4	0	0
1	90500001	0.983638	1.02893	4	0	0
1	91000001	0.98677	1.02893	4	0	0
1	91500001	1.0632	1.02893	4	0	0
1	92000001	1.07758	1.02893	4	0	0
1	92500001	1.0905	1.02893	4	0	0
1	93000001	1.14803	1.02893	4	0	0
1	93500001	1.06898	1.02893	4	0	0
1	94000001	1.16921	1.02893	4	0	0
1	94500001	1.15372	1.02893	4	0	0
1	95000001	1.06161	1.02893	4	0	0
1	95500001	1.03697	1.02893	4	0	0
1	96000001	1.0217	1.02893	4	0	0
1	96500001	0.958188	1.02893	4	0	0
1	97000001	1.00377	1.02893	4	0	0
1	97500001	1.13082	1.02893	4	0	0
1	98000001	1.14658	1.02893	4	0	0
1	98500001	1.02848	1.02893	4	0	0
1	99000001	1.04309	1.02893	4	0	0
1	99500001	1.12284	1.02893	4	0	0
1	100000001	1.02734	1.02893	4	0	0
1	100500001	0.98871	1.02893	4	0	0
1	101000001	0.957295	1.02893	4	0	0
1	101500001	0.913092	1.02893	4	0	0
1	102000001	0.986374	1.02893	4	0	0
1	102500001	1.02938	1.02893	4	0	0
1	103000001	0.964979	1.02893	4	0	0
1	103500001	0.94953	1.02893	4	0	0
1	104000001	0.96287	1.02893	4	0	0
1	104500001	0.975222	1.02893	4	0	0
1	105000001	1.02639	1.02893	4	0	0
1	105500001	0.95138	1.02893	4	0	0
1	106000001	0.99721	1.02893	4	0	0
1	106500001	0.979151	1.02893	4	0	0
