Chromosome	Start	Ratio	MedianRatio	CopyNumber	Subclone_CN	Subclone_Population
1	1	-1	-1	-1	0	0
1	500001	1.95273	1.41639	3	0	0
1	1000001	1.4049	1.41639	3	0	0
1	1500001	1.41077	1.41639	3	0	0
1	2000001	1.36606	1.41639	3	0	0
1	2500001	1.96068	1.41639	3	0	0
1	3000001	1.35966	1.41639	3	0	0
1	3500001	1.42201	1.41639	3	0	0
1	4000001	1.40599	1.41639	3	0	0
1	4500001	1.32135	1.41639	3	0	0
1	5000001	1.30023	1.41639	3	0	0
1	5500001	1.41063	1.41639	3	0	0
1	6000001	1.3661	1.41639	3	0	0
1	6500001	1.4653	1.41639	3	0	0
1	7000001	1.39838	1.41639	3	0	0
1	7500001	1.48941	1.41639	3	0	0
1	8000001	1.54347	1.41639	3	0	0
1	8500001	1.5555	1.41639	3	0	0
1	9000001	1.50356	1.41639	3	0	0
1	9500001	1.57039	1.41639	3	0	0
1	10000001	1.50635	1.41639	3	0	0
1	10500001	1.45116	1.41639	3	0	0
1	11000001	1.4525	1.41639	3	0	0
1	11500001	1.47392	1.41639	3	0	0
1	12000001	1.56154	1.41639	3	0	0
1	12500001	1.48553	1.41639	3	0	0
1	13000001	1.34602	1.41639	3	0	0
1	13500001	1.37319	1.41639	3	0	0
1	14000001	1.37299	1.41639	3	0	0
1	14500001	1.42683	1.41639	3	0	0
1	15000001	1.39426	1.41639	3	0	0
1	15500001	0.982264	1.41639	3	0	0
1	16000001	1.06218	1.41639	3	0	0
1	16500001	2.25291	2.25291	5	0	0
1	17000001	1.10683	0.99938	2	0	0
1	17500001	1.1482	0.99938	2	0	0
1	18000001	0.945776	0.99938	2	0	0
1	18500001	0.925153	0.99938	2	0	0
1	19000001	1.02437	0.99938	2	0	0
1	19500001	1.02594	0.99938	2	0	0
1	20000001	1.01591	0.99938	2	0	0
1	20500001	0.989271	0.99938	2	0	0
1	21000001	1.00274	0.99938	2	0	0
1	21500001	1.0234	0.99938	2	0	0
1	22000001	1.03704	0.99938	2	0	0
1	22500001	1.07199	0.99938	2	0	0
1	23000001	1.58047	0.99938	2	0	0
1	23500001	1.5557	0.99938	2	0	0
1	24000001	1.26142	0.99938	2	0	0
1	24500001	0.981225	0.99938	2	0	0
1	25000001	0.986451	0.99938	2	0	0
1	25500001	1.00153	0.99938	2	0	0
1	26000001	0.998219	0.99938	2	0	0
1	26500001	1.00064	0.99938	2	0	0
1	27000001	0.983006	0.99938	2	0	0
1	27500001	1.02154	0.99938	2	0	0
1	28000001	1.00268	0.99938	2	0	0
1	28500001	0.961106	0.99938	2	0	0
1	29000001	1.01459	0.99938	2	0	0
