Chromosome	Start	Ratio	MedianRatio	CopyNumber	Subclone_CN	Subclone_Population
1	1	-1	-1	-1	0	0
1	500001	1.66717	1.30597	3	0	0
1	1000001	1.3087	1.30597	3	0	0
1	1500001	1.30325	1.30597	3	0	0
1	2000001	1.26346	1.30597	3	0	0
1	2500001	1.77946	1.77946	4	0	0
1	3000001	1.16455	1.25101	3	0	0
1	3500001	1.24098	1.25101	3	0	0
1	4000001	1.15175	1.25101	3	0	0
1	4500001	1.07025	1.25101	3	0	0
1	5000001	1.12047	1.25101	3	0	0
1	5500001	1.22989	1.25101	3	0	0
1	6000001	1.27185	1.25101	3	0	0
1	6500001	1.27634	1.25101	3	0	0
1	7000001	1.22901	1.25101	3	0	0
1	7500001	1.25808	1.25101	3	0	0
1	8000001	1.33604	1.25101	3	0	0
1	8500001	1.34388	1.25101	3	0	0
1	9000001	1.30277	1.25101	3	0	0
1	9500001	1.31418	1.25101	3	0	0
1	10000001	1.31576	1.25101	3	0	0
1	10500001	1.25844	1.25101	3	0	0
1	11000001	1.25101	1.25101	3	0	0
1	11500001	1.32428	1.25101	3	0	0
1	12000001	1.30632	1.25101	3	0	0
1	12500001	1.28983	1.25101	3	0	0
1	13000001	1.13484	1.25101	3	0	0
1	13500001	1.15267	1.25101	3	0	0
1	14000001	1.14677	1.25101	3	0	0
1	14500001	1.14884	1.25101	3	0	0
1	15000001	1.26482	1.25101	3	0	0
1	15500001	1.0425	1.25101	3	0	0
1	16000001	1.03901	1.25101	3	0	0
1	16500001	2.26904	2.26904	5	0	0
1	17000001	1.13026	1.00534	2	0	0
1	17500001	1.13159	1.00534	2	0	0
1	18000001	0.917931	1.00534	2	0	0
1	18500001	0.946932	1.00534	2	0	0
1	19000001	1.00265	1.00534	2	0	0
1	19500001	0.97935	1.00534	2	0	0
1	20000001	0.99883	1.00534	2	0	0
1	20500001	1.02735	1.00534	2	0	0
1	21000001	1.00804	1.00534	2	0	0
1	21500001	0.990486	1.00534	2	0	0
1	22000001	1.01184	1.00534	2	0	0
1	22500001	1.09486	1.00534	2	0	0
1	23000001	1.59661	1.47624	3	0	0
1	23500001	1.47624	1.47624	3	0	0
1	24000001	1.29029	1.47624	3	0	0
1	24500001	1.05516	1.01319	2	0	0
1	25000001	0.999458	1.01319	2	0	0
1	25500001	1.01234	1.01319	2	0	0
1	26000001	0.975548	1.01319	2	0	0
1	26500001	1.00973	1.01319	2	0	0
1	27000001	1.02471	1.01319	2	0	0
1	27500001	1.00417	1.01319	2	0	0
1	28000001	1.01887	1.01319	2	0	0
1	28500001	0.922033	1.01319	2	0	0
1	29000001	0.992906	1.01319	2	0	0
1	29500001	0.920092	1.01319	2	0	0
1	30000001	0.885203	1.01319	2	0	0
1	30500001	1.01899	1.01319	2	0	0
1	31000001	1.01396	1.01319	2	0	0
1	31500001	1.04127	1.01319	2	0	0
1	32000001	1.01151	1.01319	2	0	0
1	32500001	1.003	1.01319	2	0	0
1	33000001	1.07046	1.01319	2	0	0
1	33500001	0.952991	1.01319	2	0	0
1	34000001	0.935377	1.01319	2	0	0
1	34500001	0.978083	1.01319	2	0	0
1	35000001	1.04411	1.01319	2	0	0
1	35500001	1.02064	1.01319	2	0	0
1	36000001	1.0127	1.01319	2	0	0
