Chromosome	Start	Ratio	MedianRatio	CopyNumber	Subclone_CN	Subclone_Population
1	1	-1	-1	-1	0	0
1	500001	1.92505	1.92505	4	0	0
1	1000001	1.50159	1.50159	3	0	0
1	1500001	1.47984	1.50159	3	0	0
1	2000001	1.50658	1.50159	3	0	0
1	2500001	2.18577	2.18577	4	0	0
1	3000001	1.44333	1.46886	3	0	0
1	3500001	1.48396	1.46886	3	0	0
1	4000001	1.38257	1.46886	3	0	0
1	4500001	1.33739	1.46886	3	0	0
1	5000001	1.36729	1.46886	3	0	0
1	5500001	1.43588	1.46886	3	0	0
1	6000001	1.44722	1.46886	3	0	0
1	6500001	1.4917	1.46886	3	0	0
1	7000001	1.44318	1.46886	3	0	0
1	7500001	1.49989	1.46886	3	0	0
1	8000001	1.55255	1.46886	3	0	0
1	8500001	1.56781	1.46886	3	0	0
1	9000001	1.55754	1.46886	3	0	0
1	9500001	1.61569	1.46886	3	0	0
1	10000001	1.48499	1.46886	3	0	0
1	10500001	1.50685	1.46886	3	0	0
1	11000001	1.52292	1.46886	3	0	0
1	11500001	1.51479	1.46886	3	0	0
1	12000001	1.5222	1.46886	3	0	0
1	12500001	1.46886	1.46886	3	0	0
1	13000001	1.39232	1.46886	3	0	0
1	13500001	1.42487	1.46886	3	0	0
1	14000001	1.39559	1.46886	3	0	0
1	14500001	1.40639	1.46886	3	0	0
1	15000001	1.42767	1.46886	3	0	0
1	15500001	0.978015	1.01121	2	0	0
1	16000001	1.0444	1.01121	2	0	0
1	16500001	2.1929	2.1929	4	0	0
1	17000001	1.16091	1.16545	2	0	0
1	17500001	1.16999	1.16545	2	0	0
1	18000001	0.976609	0.995155	2	0	0
1	18500001	0.944444	0.995155	2	0	0
1	19000001	0.983713	0.995155	2	0	0
1	19500001	0.987765	0.995155	2	0	0
1	20000001	1.00412	0.995155	2	0	0
1	20500001	1.01194	0.995155	2	0	0
1	21000001	0.968095	0.995155	2	0	0
1	21500001	1.00455	0.995155	2	0	0
1	22000001	1.00254	0.995155	2	0	0
1	22500001	1.14713	0.995155	2	0	0
1	23000001	1.56846	1.46888	3	0	0
1	23500001	1.46888	1.46888	3	0	0
1	24000001	1.26957	1.46888	3	0	0
1	24500001	0.962786	1.00594	2	0	0
1	25000001	0.951054	1.00594	2	0	0
1	25500001	1.00814	1.00594	2	0	0
1	26000001	1.01159	1.00594	2	0	0
1	26500001	1.02155	1.00594	2	0	0
1	27000001	1.0227	1.00594	2	0	0
1	27500001	1.00397	1.00594	2	0	0
1	28000001	1.02128	1.00594	2	0	0
1	28500001	0.986247	1.00594	2	0	0
1	29000001	1.02157	1.00594	2	0	0
1	29500001	0.934825	1.00594	2	0	0
1	30000001	0.914965	1.00594	2	0	0
1	30500001	1.00771	1.00594	2	0	0
1	31000001	1.03	1.00594	2	0	0
1	31500001	1.01834	1.00594	2	0	0
1	32000001	1.00846	1.00594	2	0	0
1	32500001	1.0122	1.00594	2	0	0
1	33000001	1.02711	1.00594	2	0	0
1	33500001	0.973858	1.00594	2	0	0
1	34000001	0.956507	1.00594	2	0	0
1	34500001	0.980837	1.00594	2	0	0
1	35000001	0.993421	1.00594	2	0	0
1	35500001	0.99451	1.00594	2	0	0
1	36000001	1.0448	1.00594	2	0	0
1	36500001	0.982645	1.00594	2	0	0
