Chromosome	Start	Ratio	MedianRatio	CopyNumber	Subclone_CN	Subclone_Population
1	1	-1	-1	-1	0	0
1	500001	1.76756	1.53328	3	0	0
1	1000001	1.54527	1.53328	3	0	0
1	1500001	1.47311	1.53328	3	0	0
1	2000001	1.52128	1.53328	3	0	0
1	2500001	2.14148	2.14148	4	0	0
1	3000001	1.40372	1.48413	3	0	0
1	3500001	1.49109	1.48413	3	0	0
1	4000001	1.35141	1.48413	3	0	0
1	4500001	1.28017	1.48413	3	0	0
1	5000001	1.26375	1.48413	3	0	0
1	5500001	1.40216	1.48413	3	0	0
1	6000001	1.51954	1.48413	3	0	0
1	6500001	1.48911	1.48413	3	0	0
1	7000001	1.40955	1.48413	3	0	0
1	7500001	1.49553	1.48413	3	0	0
1	8000001	1.51742	1.48413	3	0	0
1	8500001	1.53507	1.48413	3	0	0
1	9000001	1.55084	1.48413	3	0	0
1	9500001	1.48826	1.48413	3	0	0
1	10000001	1.55274	1.48413	3	0	0
1	10500001	1.48155	1.48413	3	0	0
1	11000001	1.48413	1.48413	3	0	0
1	11500001	1.49144	1.48413	3	0	0
1	12000001	1.59564	1.48413	3	0	0
1	12500001	1.49918	1.48413	3	0	0
1	13000001	1.28886	1.48413	3	0	0
1	13500001	1.37048	1.48413	3	0	0
1	14000001	1.36951	1.48413	3	0	0
1	14500001	1.39124	1.48413	3	0	0
1	15000001	1.39423	1.48413	3	0	0
1	15500001	1.00955	1.05715	2	0	0
1	16000001	1.10474	1.05715	2	0	0
1	16500001	2.26103	2.26103	5	0	0
1	17000001	1.18422	1.02828	2	0	0
1	17500001	1.15249	1.02828	2	0	0
1	18000001	0.90779	1.02828	2	0	0
1	18500001	0.973527	1.02828	2	0	0
1	19000001	0.994465	1.02828	2	0	0
1	19500001	0.995279	1.02828	2	0	0
1	20000001	1.00344	1.02828	2	0	0
1	20500001	1.05312	1.02828	2	0	0
1	21000001	1.05463	1.02828	2	0	0
1	21500001	1.05954	1.02828	2	0	0
1	22000001	0.992525	1.02828	2	0	0
1	22500001	1.14249	1.02828	2	0	0
1	23000001	1.60246	1.55209	3	0	0
1	23500001	1.55209	1.55209	3	0	0
1	24000001	1.28022	1.55209	3	0	0
1	24500001	1.04095	1.00913	2	0	0
1	25000001	0.978683	1.00913	2	0	0
1	25500001	1.03181	1.00913	2	0	0
1	26000001	1.02418	1.00913	2	0	0
1	26500001	0.989436	1.00913	2	0	0
1	27000001	1.03108	1.00913	2	0	0
1	27500001	0.991488	1.00913	2	0	0
1	28000001	1.0147	1.00913	2	0	0
1	28500001	1.01267	1.00913	2	0	0
1	29000001	1.01976	1.00913	2	0	0
1	29500001	0.895013	1.00913	2	0	0
1	30000001	0.932405	1.00913	2	0	0
1	30500001	1.01124	1.00913	2	0	0
1	31000001	1.04713	1.00913	2	0	0
1	31500001	1.05958	1.00913	2	0	0
1	32000001	1.04302	1.00913	2	0	0
1	32500001	1.08037	1.00913	2	0	0
1	33000001	1.05942	1.00913	2	0	0
1	33500001	0.976676	1.00913	2	0	0
1	34000001	0.945018	1.00913	2	0	0
1	34500001	0.961291	1.00913	2	0	0
1	35000001	1.00292	1.00913	2	0	0
1	35500001	1.00054	1.00913	2	0	0
1	36000001	0.988924	1.00913	2	0	0
1	36500001	0.97323	1.00913	2	0	0
1	37000001	0.926791	1.00913	2	0	0
1	37500001	0.946096	1.00913	2	0	0
1	38000001	1.00121	1.00913	2	0	0
1	38500001	0.991453	1.00913	2	0	0
1	39000001	1.02352	1.00913	2	0	0
1	39500001	0.966509	1.00913	2	0	0
1	40000001	1.0261	1.00913	2	0	0
1	40500001	1.04677	1.00913	2	0	0
1	41000001	1.06266	1.00913	2	0	0
1	41500001	1.00913	1.00913	2	0	0
1	42000001	1.02814	1.00913	2	0	0
1	42500001	1.04277	1.00913	2	0	0
1	43000001	1.05151	1.00913	2	0	0
1	43500001	1.03322	1.00913	2	0	0
1	44000001	1.03471	1.00913	2	0	0
1	44500001	1.04851	1.00913	2	0	0
1	45000001	1.04351	1.00913	2	0	0
1	45500001	1.06777	1.00913	2	0	0
1	46000001	1.00334	1.00913	2	0	0
1	46500001	1.00728	1.00913	2	0	0
1	47000001	1.00771	1.00913	2	0	0
1	47500001	0.894587	1.00913	2	0	0
1	48000001	0.895438	1.00913	2	0	0
1	48500001	0.86855	1.00913	2	0	0
1	49000001	0.934577	1.00913	2	0	0
1	49500001	0.93802	1.00913	2	0	0
1	50000001	0.971966	1.00913	2	0	0
1	50500001	0.978128	1.00913	2	0	0
1	51000001	1.03991	1.00913	2	0	0
1	51500001	1.10092	1.00913	2	0	0
1	52000001	1.08511	1.00913	2	0	0
1	52500001	0.978944	1.00913	2	0	0
1	53000001	1.01947	1.00913	2	0	0
1	53500001	1.00961	1.00913	2	0	0
1	54000001	1.01171	1.00913	2	0	0
1	54500001	1.01973	1.00913	2	0	0
1	55000001	1.07739	1.00913	2	0	0
1	55500001	0.970609	1.00913	2	0	0
1	56000001	0.921441	1.00913	2	0	0
1	56500001	0.894385	1.00913	2	0	0
1	57000001	0.838425	1.00913	2	0	0
1	57500001	0.895128	1.00913	2	0	0
1	58000001	0.943026	1.00913	2	0	0
1	58500001	1.05021	1.00913	2	0	0
1	59000001	1.05791	1.00913	2	0	0
1	59500001	0.992091	1.00913	2	0	0
1	60000001	0.923259	1.00913	2	0	0
1	60500001	1.02688	1.00913	2	0	0
1	61000001	1.02697	1.00913	2	0	0
1	61500001	1.03299	1.00913	2	0	0
1	62000001	1.01413	1.00913	2	0	0
1	62500001	1.00464	1.00913	2	0	0
1	63000001	0.984584	1.00913	2	0	0
1	63500001	1.02206	1.00913	2	0	0
1	64000001	1.00447	1.00913	2	0	0
1	64500001	0.904627	1.00913	2	0	0
1	65000001	1.00398	1.00913	2	0	0
1	65500001	0.971857	1.00913	2	0	0
1	66000001	1.20516	1.00913	2	0	0
1	66500001	0.99725	1.00913	2	0	0
1	67000001	0.983964	1.00913	2	0	0
1	67500001	1.09669	1.00913	2	0	0
1	68000001	0.963337	1.00913	2	0	0
1	68500001	0.96655	1.00913	2	0	0
1	69000001	0.941716	1.00913	2	0	0
1	69500001	0.949885	1.00913	2	0	0
1	70000001	0.952456	1.00913	2	0	0
1	70500001	0.962421	1.00913	2	0	0
1	71000001	0.9794	1.00913	2	0	0
1	71500001	0.996916	1.00913	2	0	0
1	72000001	0.941879	1.00913	2	0	0
1	72500001	1.05818	1.00913	2	0	0
1	73000001	1.03681	1.00913	2	0	0
1	73500001	1.02213	1.00913	2	0	0
1	74000001	0.971085	1.00913	2	0	0
1	74500001	0.935979	1.00913	2	0	0
1	75000001	0.935207	1.00913	2	0	0
1	75500001	0.939676	1.00913	2	0	0
1	76000001	0.87079	1.00913	2	0	0
1	76500001	0.97889	1.00913	2	0	0
1	77000001	1.02492	1.00913	2	0	0
1	77500001	1.04934	1.00913	2	0	0
1	78000001	1.05471	1.00913	2	0	0
1	78500001	1.0456	1.00913	2	0	0
1	79000001	1.05123	1.00913	2	0	0
1	79500001	0.964883	1.00913	2	0	0
1	80000001	1.03453	1.00913	2	0	0
1	80500001	0.963975	1.00913	2	0	0
1	81000001	0.973926	1.00913	2	0	0
1	81500001	0.974914	1.00913	2	0	0
1	82000001	0.975166	1.00913	2	0	0
1	82500001	1.03464	1.00913	2	0	0
1	83000001	1.02609	1.00913	2	0	0
1	83500001	0.984838	1.00913	2	0	0
1	84000001	1.11688	1.00913	2	0	0
1	84500001	1.06638	1.00913	2	0	0
1	85000001	1.06892	1.00913	2	0	0
1	85500001	0.990336	1.00913	2	0	0
1	86000001	1.00137	1.00913	2	0	0
1	86500001	1.00175	1.00913	2	0	0
1	87000001	1.06014	1.00913	2	0	0
1	87500001	1.05781	1.00913	2	0	0
1	88000001	0.976593	1.00913	2	0	0
1	88500001	1.0387	1.00913	2	0	0
1	89000001	0.967909	1.00913	2	0	0
1	89500001	1.06437	1.00913	2	0	0
1	90000001	1.04305	1.00913	2	0	0
1	90500001	0.969304	1.00913	2	0	0
1	91000001	1.04599	1.00913	2	0	0
1	91500001	1.04593	1.00913	2	0	0
1	92000001	1.05027	1.00913	2	0	0
1	92500001	1.11428	1.00913	2	0	0
1	93000001	1.0732	1.00913	2	0	0
1	93500001	1.05614	1.00913	2	0	0
1	94000001	1.14902	1.00913	2	0	0
1	94500001	1.14226	1.00913	2	0	0
1	95000001	1.04308	1.00913	2	0	0
1	95500001	0.942158	1.00913	2	0	0
1	96000001	0.960332	1.00913	2	0	0
1	96500001	1.01351	1.00913	2	0	0
1	97000001	0.988814	1.00913	2	0	0
1	97500001	1.09179	1.00913	2	0	0
1	98000001	1.17629	1.00913	2	0	0
1	98500001	1.05628	1.00913	2	0	0
1	99000001	1.05186	1.00913	2	0	0
1	99500001	1.12635	1.00913	2	0	0
1	100000001	1.01779	1.00913	2	0	0
1	100500001	1.02688	1.00913	2	0	0
1	101000001	1.07637	1.00913	2	0	0
1	101500001	0.98245	1.00913	2	0	0
1	102000001	0.983679	1.00913	2	0	0
1	102500001	0.993789	1.00913	2	0	0
1	103000001	1.0056	1.00913	2	0	0
1	103500001	0.93093	1.00913	2	0	0
1	104000001	1.01307	1.00913	2	0	0
1	104500001	0.938066	1.00913	2	0	0
1	105000001	0.921771	1.00913	2	0	0
1	105500001	0.89378	1.00913	2	0	0
1	106000001	0.979742	1.00913	2	0	0
1	106500001	0.976138	1.00913	2	0	0
1	107000001	0.942065	1.00913	2	0	0
