Chromosome	Start	Ratio	MedianRatio	CopyNumber	Subclone_CN	Subclone_Population
1	1	-1	-1	-1	0	0
1	500001	0.857542	0.857542	3	0	0
1	1000001	0.627798	0.67948	2	0	0
1	1500001	0.701491	0.67948	2	0	0
1	2000001	0.66977	0.67948	2	0	0
1	2500001	0.893895	0.67948	2	0	0
1	3000001	0.669768	0.67948	2	0	0
1	3500001	0.701468	0.67948	2	0	0
1	4000001	0.699035	0.67948	2	0	0
1	4500001	0.669836	0.67948	2	0	0
1	5000001	0.678993	0.67948	2	0	0
1	5500001	0.686699	0.67948	2	0	0
1	6000001	0.687406	0.67948	2	0	0
1	6500001	0.675591	0.67948	2	0	0
1	7000001	0.689971	0.67948	2	0	0
1	7500001	0.6567	0.67948	2	0	0
1	8000001	0.688826	0.67948	2	0	0
1	8500001	0.698968	0.67948	2	0	0
1	9000001	0.662844	0.67948	2	0	0
1	9500001	0.669105	0.67948	2	0	0
1	10000001	0.606585	0.67948	2	0	0
1	10500001	0.668982	0.67948	2	0	0
1	11000001	0.687725	0.67948	2	0	0
1	11500001	0.679853	0.67948	2	0	0
1	12000001	0.666929	0.67948	2	0	0
1	12500001	0.697486	0.67948	2	0	0
1	13000001	0.667746	0.67948	2	0	0
1	13500001	0.630627	0.67948	2	0	0
1	14000001	0.678184	0.67948	2	0	0
1	14500001	0.722606	0.67948	2	0	0
1	15000001	0.682684	0.67948	2	0	0
1	15500001	0.67948	0.67948	2	0	0
1	16000001	0.685327	0.67948	2	0	0
1	16500001	1.11084	1.11084	3	0	0
1	17000001	0.689534	0.680494	2	0	0
1	17500001	0.693131	0.680494	2	0	0
1	18000001	0.724838	0.680494	2	0	0
1	18500001	0.741123	0.680494	2	0	0
1	19000001	0.662427	0.680494	2	0	0
1	19500001	0.656116	0.680494	2	0	0
1	20000001	0.697537	0.680494	2	0	0
1	20500001	0.627728	0.680494	2	0	0
1	21000001	0.616689	0.680494	2	0	0
1	21500001	0.672933	0.680494	2	0	0
1	22000001	0.693076	0.680494	2	0	0
1	22500001	0.684282	0.680494	2	0	0
1	23000001	0.70045	0.680494	2	0	0
1	23500001	0.643091	0.680494	2	0	0
1	24000001	0.666694	0.680494	2	0	0
1	24500001	0.666496	0.680494	2	0	0
1	25000001	0.627987	0.680494	2	0	0
1	25500001	0.709103	0.680494	2	0	0
1	26000001	0.650685	0.680494	2	0	0
1	26500001	0.675614	0.680494	2	0	0
1	27000001	0.684624	0.680494	2	0	0
1	27500001	0.673373	0.680494	2	0	0
1	28000001	0.654869	0.680494	2	0	0
1	28500001	0.651371	0.680494	2	0	0
1	29000001	0.688237	0.680494	2	0	0
1	29500001	0.691256	0.680494	2	0	0
1	30000001	0.717206	0.680494	2	0	0
1	30500001	0.719213	0.680494	2	0	0
1	31000001	0.665671	0.680494	2	0	0
1	31500001	0.689556	0.680494	2	0	0
1	32000001	0.674897	0.680494	2	0	0
1	32500001	0.64081	0.680494	2	0	0
1	33000001	0.70416	0.680494	2	0	0
1	33500001	0.675159	0.680494	2	0	0
1	34000001	0.69801	0.680494	2	0	0
1	34500001	0.626569	0.680494	2	0	0
1	35000001	0.629322	0.680494	2	0	0
1	35500001	0.678958	0.680494	2	0	0
1	36000001	0.654642	0.680494	2	0	0
1	36500001	0.690649	0.680494	2	0	0
1	37000001	0.702812	0.680494	2	0	0
1	37500001	0.683275	0.680494	2	0	0
1	38000001	0.696242	0.680494	2	0	0
1	38500001	0.69252	0.680494	2	0	0
1	39000001	0.656161	0.680494	2	0	0
1	39500001	0.660276	0.680494	2	0	0
