Chromosome	Start	Ratio	MedianRatio	CopyNumber	Subclone_CN	Subclone_Population
1	1	-1	-1	-1	0	0
1	500001	0.805419	0.672254	2	0	0
1	1000001	0.653505	0.672254	2	0	0
1	1500001	0.708937	0.672254	2	0	0
1	2000001	0.660467	0.672254	2	0	0
1	2500001	0.88707	0.672254	2	0	0
1	3000001	0.694691	0.672254	2	0	0
1	3500001	0.670358	0.672254	2	0	0
1	4000001	0.658339	0.672254	2	0	0
1	4500001	0.664595	0.672254	2	0	0
1	5000001	0.67952	0.672254	2	0	0
1	5500001	0.672273	0.672254	2	0	0
1	6000001	0.704137	0.672254	2	0	0
1	6500001	0.673	0.672254	2	0	0
1	7000001	0.662427	0.672254	2	0	0
1	7500001	0.664024	0.672254	2	0	0
1	8000001	0.671057	0.672254	2	0	0
1	8500001	0.683553	0.672254	2	0	0
1	9000001	0.688747	0.672254	2	0	0
1	9500001	0.648215	0.672254	2	0	0
1	10000001	0.660329	0.672254	2	0	0
1	10500001	0.663791	0.672254	2	0	0
1	11000001	0.708847	0.672254	2	0	0
1	11500001	0.677121	0.672254	2	0	0
1	12000001	0.669381	0.672254	2	0	0
1	12500001	0.672236	0.672254	2	0	0
1	13000001	0.675912	0.672254	2	0	0
1	13500001	0.645948	0.672254	2	0	0
1	14000001	0.661887	0.672254	2	0	0
1	14500001	0.675765	0.672254	2	0	0
1	15000001	0.704703	0.672254	2	0	0
1	15500001	0.626744	0.672254	2	0	0
1	16000001	0.721012	0.672254	2	0	0
1	16500001	1.08706	1.08706	3	0	0
1	17000001	0.690221	0.674701	2	0	0
1	17500001	0.694407	0.674701	2	0	0
1	18000001	0.699923	0.674701	2	0	0
1	18500001	0.699035	0.674701	2	0	0
1	19000001	0.709833	0.674701	2	0	0
1	19500001	0.674129	0.674701	2	0	0
1	20000001	0.667369	0.674701	2	0	0
1	20500001	0.662757	0.674701	2	0	0
1	21000001	0.670029	0.674701	2	0	0
1	21500001	0.684507	0.674701	2	0	0
1	22000001	0.680935	0.674701	2	0	0
1	22500001	0.683927	0.674701	2	0	0
1	23000001	0.651286	0.674701	2	0	0
1	23500001	0.657186	0.674701	2	0	0
1	24000001	0.685929	0.674701	2	0	0
1	24500001	0.654288	0.674701	2	0	0
1	25000001	0.624253	0.674701	2	0	0
1	25500001	0.669777	0.674701	2	0	0
1	26000001	0.691428	0.674701	2	0	0
1	26500001	0.669571	0.674701	2	0	0
1	27000001	0.679318	0.674701	2	0	0
1	27500001	0.67611	0.674701	2	0	0
1	28000001	0.666117	0.674701	2	0	0
1	28500001	0.673555	0.674701	2	0	0
1	29000001	0.699958	0.674701	2	0	0
1	29500001	0.67038	0.674701	2	0	0
1	30000001	0.71982	0.674701	2	0	0
1	30500001	0.675043	0.674701	2	0	0
1	31000001	0.660775	0.674701	2	0	0
1	31500001	0.681789	0.674701	2	0	0
1	32000001	0.691067	0.674701	2	0	0
1	32500001	0.660578	0.674701	2	0	0
1	33000001	0.684746	0.674701	2	0	0
1	33500001	0.684318	0.674701	2	0	0
1	34000001	0.670559	0.674701	2	0	0
