Chromosome	Start	Ratio	MedianRatio	CopyNumber	Subclone_CN	Subclone_Population
1	1	-1	-1	-1	0	0
1	500001	1.05014	1.05014	6	0	0
1	1000001	2.62544	2.62544	16	0	0
1	1500001	0.996971	0.996971	6	0	0
1	2000001	1.45165	1.6346	10	0	0
1	2500001	1.81755	1.6346	10	0	0
1	3000001	1.30182	1.30182	8	0	0
1	3500001	0.986913	0.985169	6	0	0
1	4000001	0.946652	0.985169	6	0	0
1	4500001	0.950519	0.985169	6	0	0
1	5000001	0.987348	0.985169	6	0	0
1	5500001	1.00775	0.985169	6	0	0
1	6000001	1.09062	0.985169	6	0	0
1	6500001	0.95313	0.985169	6	0	0
1	7000001	0.996009	0.985169	6	0	0
1	7500001	0.990372	0.985169	6	0	0
1	8000001	1.01494	0.985169	6	0	0
1	8500001	0.990947	0.985169	6	0	0
1	9000001	0.954597	0.985169	6	0	0
1	9500001	0.935542	0.985169	6	0	0
1	10000001	0.971631	0.985169	6	0	0
1	10500001	1.01867	0.985169	6	0	0
1	11000001	0.984018	0.985169	6	0	0
1	11500001	0.952724	0.985169	6	0	0
1	12000001	0.978087	0.985169	6	0	0
1	12500001	0.943231	0.985169	6	0	0
1	13000001	0.943152	0.985169	6	0	0
1	13500001	0.997846	0.985169	6	0	0
1	14000001	1.01518	0.985169	6	0	0
1	14500001	0.98632	0.985169	6	0	0
1	15000001	1.0001	0.985169	6	0	0
1	15500001	0.927423	0.985169	6	0	0
1	16000001	0.955655	0.985169	6	0	0
1	16500001	1.64533	1.64533	10	0	0
1	17000001	0.980359	1.02553	6	0	0
1	17500001	0.981399	1.02553	6	0	0
1	18000001	0.986978	1.02553	6	0	0
1	18500001	1.0058	1.02553	6	0	0
1	19000001	1.03664	1.02553	6	0	0
1	19500001	0.965369	1.02553	6	0	0
1	20000001	1.01862	1.02553	6	0	0
1	20500001	1.00857	1.02553	6	0	0
1	21000001	0.940663	1.02553	6	0	0
1	21500001	0.946898	1.02553	6	0	0
1	22000001	1.00239	1.02553	6	0	0
1	22500001	0.976787	1.02553	6	0	0
1	23000001	0.96601	1.02553	6	0	0
1	23500001	0.94411	1.02553	6	0	0
1	24000001	1.01873	1.02553	6	0	0
1	24500001	0.96036	1.02553	6	0	0
1	25000001	0.885969	1.02553	6	0	0
1	25500001	1.00297	1.02553	6	0	0
1	26000001	0.984259	1.02553	6	0	0
1	26500001	0.959738	1.02553	6	0	0
1	27000001	0.94299	1.02553	6	0	0
1	27500001	0.958139	1.02553	6	0	0
1	28000001	0.981835	1.02553	6	0	0
1	28500001	0.94994	1.02553	6	0	0
1	29000001	0.995763	1.02553	6	0	0
1	29500001	1.03913	1.02553	6	0	0
1	30000001	1.04125	1.02553	6	0	0
1	30500001	1.02112	1.02553	6	0	0
1	31000001	0.970454	1.02553	6	0	0
1	31500001	0.983866	1.02553	6	0	0
1	32000001	0.962539	1.02553	6	0	0
1	32500001	0.960763	1.02553	6	0	0
1	33000001	1.06285	1.02553	6	0	0
1	33500001	1.05797	1.02553	6	0	0
1	34000001	1.0138	1.02553	6	0	0
1	34500001	1.02954	1.02553	6	0	0
1	35000001	0.997229	1.02553	6	0	0
1	35500001	0.98831	1.02553	6	0	0
1	36000001	0.942926	1.02553	6	0	0
1	36500001	0.982008	1.02553	6	0	0
1	37000001	1.03832	1.02553	6	0	0
1	37500001	0.986839	1.02553	6	0	0
1	38000001	1.01655	1.02553	6	0	0
1	38500001	1.00135	1.02553	6	0	0
1	39000001	1.0362	1.02553	6	0	0
1	39500001	1.00295	1.02553	6	0	0
1	40000001	1.00797	1.02553	6	0	0
1	40500001	0.982443	1.02553	6	0	0
1	41000001	1.05287	1.02553	6	0	0
1	41500001	1.04389	1.02553	6	0	0
1	42000001	1.01287	1.02553	6	0	0
1	42500001	1.06439	1.02553	6	0	0
1	43000001	0.996112	1.02553	6	0	0
1	43500001	1.01024	1.02553	6	0	0
1	44000001	1.03834	1.02553	6	0	0
1	44500001	0.999344	1.02553	6	0	0
1	45000001	0.996194	1.02553	6	0	0
1	45500001	1.02553	1.02553	6	0	0
1	46000001	0.996812	1.02553	6	0	0
1	46500001	1.10913	1.02553	6	0	0
