Chromosome	Start	Ratio	MedianRatio	CopyNumber	Subclone_CN	Subclone_Population
1	1	-1	-1	-1	0	0
1	500001	0.868075	0.672326	2	0	0
1	1000001	0.665788	0.672326	2	0	0
1	1500001	0.681257	0.672326	2	0	0
1	2000001	0.696216	0.672326	2	0	0
1	2500001	0.872267	0.672326	2	0	0
1	3000001	0.70675	0.672326	2	0	0
1	3500001	0.659788	0.672326	2	0	0
1	4000001	0.663656	0.672326	2	0	0
1	4500001	0.665584	0.672326	2	0	0
1	5000001	0.658002	0.672326	2	0	0
1	5500001	0.682198	0.672326	2	0	0
1	6000001	0.677269	0.672326	2	0	0
1	6500001	0.634848	0.672326	2	0	0
1	7000001	0.654553	0.672326	2	0	0
1	7500001	0.667909	0.672326	2	0	0
1	8000001	0.649986	0.672326	2	0	0
1	8500001	0.636842	0.672326	2	0	0
1	9000001	0.652398	0.672326	2	0	0
1	9500001	0.664563	0.672326	2	0	0
1	10000001	0.671319	0.672326	2	0	0
1	10500001	0.682194	0.672326	2	0	0
1	11000001	0.665465	0.672326	2	0	0
1	11500001	0.692358	0.672326	2	0	0
1	12000001	0.687134	0.672326	2	0	0
1	12500001	0.646632	0.672326	2	0	0
1	13000001	0.658391	0.672326	2	0	0
1	13500001	0.622639	0.672326	2	0	0
1	14000001	0.686861	0.672326	2	0	0
1	14500001	0.699591	0.672326	2	0	0
1	15000001	0.679998	0.672326	2	0	0
1	15500001	0.632518	0.672326	2	0	0
1	16000001	0.661301	0.672326	2	0	0
1	16500001	1.11963	0.672326	2	0	0
1	17000001	0.680677	0.672326	2	0	0
1	17500001	0.689999	0.672326	2	0	0
1	18000001	0.686757	0.672326	2	0	0
1	18500001	0.720025	0.672326	2	0	0
1	19000001	0.724569	0.672326	2	0	0
1	19500001	0.652971	0.672326	2	0	0
1	20000001	0.722813	0.672326	2	0	0
1	20500001	0.605104	0.672326	2	0	0
1	21000001	0.679318	0.672326	2	0	0
1	21500001	0.73502	0.672326	2	0	0
1	22000001	0.690765	0.672326	2	0	0
1	22500001	0.672326	0.672326	2	0	0
1	23000001	0.675421	0.672326	2	0	0
1	23500001	0.667164	0.672326	2	0	0
1	24000001	0.693434	0.672326	2	0	0
1	24500001	0.657835	0.672326	2	0	0
1	25000001	0.652009	0.672326	2	0	0
1	25500001	0.651298	0.672326	2	0	0
1	26000001	0.669578	0.672326	2	0	0
1	26500001	0.64689	0.672326	2	0	0
1	27000001	0.670073	0.672326	2	0	0
1	27500001	0.686551	0.672326	2	0	0
1	28000001	0.641627	0.672326	2	0	0
1	28500001	0.655068	0.672326	2	0	0
1	29000001	0.665051	0.672326	2	0	0
1	29500001	0.669668	0.672326	2	0	0
1	30000001	0.710019	0.672326	2	0	0
