Chromosome	Start	Ratio	MedianRatio	CopyNumber	Subclone_CN	Subclone_Population
1	1	-1	-1	-1	0	0
1	500001	0.860592	0.673634	2	0	0
1	1000001	0.669159	0.673634	2	0	0
1	1500001	0.716029	0.673634	2	0	0
1	2000001	0.66773	0.673634	2	0	0
1	2500001	0.839054	0.673634	2	0	0
1	3000001	0.672695	0.673634	2	0	0
1	3500001	0.654722	0.673634	2	0	0
1	4000001	0.653726	0.673634	2	0	0
1	4500001	0.662538	0.673634	2	0	0
1	5000001	0.635583	0.673634	2	0	0
1	5500001	0.660011	0.673634	2	0	0
1	6000001	0.692167	0.673634	2	0	0
1	6500001	0.656319	0.673634	2	0	0
1	7000001	0.669422	0.673634	2	0	0
1	7500001	0.69336	0.673634	2	0	0
1	8000001	0.670336	0.673634	2	0	0
1	8500001	0.68721	0.673634	2	0	0
1	9000001	0.680619	0.673634	2	0	0
1	9500001	0.653339	0.673634	2	0	0
1	10000001	0.65015	0.673634	2	0	0
1	10500001	0.649908	0.673634	2	0	0
1	11000001	0.649217	0.673634	2	0	0
1	11500001	0.682786	0.673634	2	0	0
1	12000001	0.676606	0.673634	2	0	0
1	12500001	0.666607	0.673634	2	0	0
1	13000001	0.641481	0.673634	2	0	0
1	13500001	0.627106	0.673634	2	0	0
1	14000001	0.682138	0.673634	2	0	0
1	14500001	0.699913	0.673634	2	0	0
1	15000001	0.680241	0.673634	2	0	0
1	15500001	0.641788	0.673634	2	0	0
1	16000001	0.67128	0.673634	2	0	0
1	16500001	1.12865	0.673634	2	0	0
1	17000001	0.732868	0.673634	2	0	0
1	17500001	0.669663	0.673634	2	0	0
1	18000001	0.692121	0.673634	2	0	0
1	18500001	0.701948	0.673634	2	0	0
1	19000001	0.694122	0.673634	2	0	0
1	19500001	0.688045	0.673634	2	0	0
1	20000001	0.660632	0.673634	2	0	0
1	20500001	0.680806	0.673634	2	0	0
1	21000001	0.645864	0.673634	2	0	0
1	21500001	0.652502	0.673634	2	0	0
1	22000001	0.669523	0.673634	2	0	0
1	22500001	0.704487	0.673634	2	0	0
1	23000001	0.695429	0.673634	2	0	0
1	23500001	0.689466	0.673634	2	0	0
1	24000001	0.68775	0.673634	2	0	0
1	24500001	0.694985	0.673634	2	0	0
1	25000001	0.634328	0.673634	2	0	0
1	25500001	0.720876	0.673634	2	0	0
1	26000001	0.673634	0.673634	2	0	0
1	26500001	0.698362	0.673634	2	0	0
1	27000001	0.659525	0.673634	2	0	0
1	27500001	0.666329	0.673634	2	0	0
1	28000001	0.673824	0.673634	2	0	0
1	28500001	0.645781	0.673634	2	0	0
1	29000001	0.67022	0.673634	2	0	0
1	29500001	0.660231	0.673634	2	0	0
1	30000001	0.718115	0.673634	2	0	0
1	30500001	0.696125	0.673634	2	0	0
1	31000001	0.656603	0.673634	2	0	0
1	31500001	0.693369	0.673634	2	0	0
1	32000001	0.666768	0.673634	2	0	0
1	32500001	0.710185	0.673634	2	0	0
1	33000001	0.712219	0.673634	2	0	0
1	33500001	0.704898	0.673634	2	0	0
1	34000001	0.6662	0.673634	2	0	0
1	34500001	0.655847	0.673634	2	0	0
1	35000001	0.639984	0.673634	2	0	0
1	35500001	0.65398	0.673634	2	0	0
1	36000001	0.700479	0.673634	2	0	0
1	36500001	0.705625	0.673634	2	0	0
1	37000001	0.664578	0.673634	2	0	0
1	37500001	0.670656	0.673634	2	0	0
1	38000001	0.673837	0.673634	2	0	0
1	38500001	0.673182	0.673634	2	0	0
1	39000001	0.679441	0.673634	2	0	0
1	39500001	0.682059	0.673634	2	0	0
1	40000001	0.662883	0.673634	2	0	0
1	40500001	0.668736	0.673634	2	0	0
1	41000001	0.69503	0.673634	2	0	0
1	41500001	0.72781	0.673634	2	0	0
1	42000001	0.693333	0.673634	2	0	0
1	42500001	0.663188	0.673634	2	0	0
1	43000001	0.698715	0.673634	2	0	0
1	43500001	0.728678	0.673634	2	0	0
1	44000001	0.678298	0.673634	2	0	0
1	44500001	0.703743	0.673634	2	0	0
1	45000001	0.651097	0.673634	2	0	0
1	45500001	0.63215	0.673634	2	0	0
1	46000001	0.6621	0.673634	2	0	0
1	46500001	0.674336	0.673634	2	0	0
1	47000001	0.655035	0.673634	2	0	0
1	47500001	0.656517	0.673634	2	0	0
1	48000001	0.650536	0.673634	2	0	0
1	48500001	0.636337	0.673634	2	0	0
1	49000001	0.652168	0.673634	2	0	0
1	49500001	0.677412	0.673634	2	0	0
1	50000001	0.670396	0.673634	2	0	0
1	50500001	0.718056	0.673634	2	0	0
