Chromosome	Start	Ratio	MedianRatio	CopyNumber	Subclone_CN	Subclone_Population
1	1	-1	-1	-1	0	0
1	500001	0.868497	0.765139	5	0	0
1	1000001	0.738593	0.765139	5	0	0
1	1500001	0.775185	0.765139	5	0	0
1	2000001	0.730573	0.765139	5	0	0
1	2500001	0.985709	0.765139	5	0	0
1	3000001	0.804186	0.765139	5	0	0
1	3500001	0.765562	0.765139	5	0	0
1	4000001	0.731148	0.765139	5	0	0
1	4500001	0.736317	0.765139	5	0	0
1	5000001	0.750733	0.765139	5	0	0
1	5500001	0.808815	0.765139	5	0	0
1	6000001	0.781358	0.765139	5	0	0
1	6500001	0.766404	0.765139	5	0	0
1	7000001	0.773349	0.765139	5	0	0
1	7500001	0.745267	0.765139	5	0	0
1	8000001	0.726083	0.765139	5	0	0
1	8500001	0.724422	0.765139	5	0	0
1	9000001	0.744825	0.765139	5	0	0
1	9500001	0.735806	0.765139	5	0	0
1	10000001	0.739731	0.765139	5	0	0
1	10500001	0.765354	0.765139	5	0	0
1	11000001	0.781213	0.765139	5	0	0
1	11500001	0.765217	0.765139	5	0	0
1	12000001	0.76745	0.765139	5	0	0
1	12500001	0.77813	0.765139	5	0	0
1	13000001	0.704541	0.765139	5	0	0
1	13500001	0.727613	0.765139	5	0	0
1	14000001	0.753804	0.765139	5	0	0
1	14500001	0.773045	0.765139	5	0	0
1	15000001	0.79871	0.765139	5	0	0
1	15500001	0.776	0.765139	5	0	0
1	16000001	0.773686	0.765139	5	0	0
1	16500001	1.25385	0.765139	5	0	0
1	17000001	0.777706	0.765139	5	0	0
1	17500001	0.763122	0.765139	5	0	0
1	18000001	0.766264	0.765139	5	0	0
1	18500001	0.793717	0.765139	5	0	0
1	19000001	0.786458	0.765139	5	0	0
1	19500001	0.789466	0.765139	5	0	0
1	20000001	0.792071	0.765139	5	0	0
1	20500001	0.714465	0.765139	5	0	0
1	21000001	0.722268	0.765139	5	0	0
1	21500001	0.72757	0.765139	5	0	0
1	22000001	0.734701	0.765139	5	0	0
1	22500001	0.78433	0.765139	5	0	0
1	23000001	0.740967	0.765139	5	0	0
1	23500001	0.770639	0.765139	5	0	0
1	24000001	0.730857	0.765139	5	0	0
1	24500001	0.735696	0.765139	5	0	0
1	25000001	0.670326	0.765139	5	0	0
1	25500001	0.8015	0.765139	5	0	0
