Chromosome	Start	Ratio	MedianRatio	CopyNumber	Subclone_CN	Subclone_Population
1	1	-1	-1	-1	0	0
1	500001	0.896429	0.735796	2	0	0
1	1000001	0.69977	0.735796	2	0	0
1	1500001	0.755359	0.735796	2	0	0
1	2000001	0.702153	0.735796	2	0	0
1	2500001	0.964517	0.735796	2	0	0
1	3000001	0.764462	0.735796	2	0	0
1	3500001	0.701774	0.735796	2	0	0
1	4000001	0.718785	0.735796	2	0	0
1	4500001	0.764033	0.735796	2	0	0
1	5000001	0.696588	0.735796	2	0	0
1	5500001	0.723639	0.735796	2	0	0
1	6000001	0.688005	0.735796	2	0	0
1	6500001	0.71076	0.735796	2	0	0
1	7000001	0.742838	0.735796	2	0	0
1	7500001	0.688867	0.735796	2	0	0
1	8000001	0.695644	0.735796	2	0	0
1	8500001	0.718373	0.735796	2	0	0
1	9000001	0.703563	0.735796	2	0	0
1	9500001	0.715812	0.735796	2	0	0
1	10000001	0.66408	0.735796	2	0	0
1	10500001	0.698818	0.735796	2	0	0
1	11000001	0.724515	0.735796	2	0	0
1	11500001	0.748722	0.735796	2	0	0
1	12000001	0.696875	0.735796	2	0	0
1	12500001	0.709379	0.735796	2	0	0
1	13000001	0.698069	0.735796	2	0	0
1	13500001	0.715008	0.735796	2	0	0
1	14000001	0.723275	0.735796	2	0	0
1	14500001	0.772289	0.735796	2	0	0
1	15000001	0.699146	0.735796	2	0	0
1	15500001	0.689598	0.735796	2	0	0
1	16000001	0.742146	0.735796	2	0	0
1	16500001	1.22612	0.735796	2	0	0
1	17000001	0.715056	0.735796	2	0	0
1	17500001	0.755952	0.735796	2	0	0
1	18000001	0.723841	0.735796	2	0	0
1	18500001	0.744794	0.735796	2	0	0
1	19000001	0.719876	0.735796	2	0	0
1	19500001	0.687172	0.735796	2	0	0
1	20000001	0.754994	0.735796	2	0	0
1	20500001	0.716507	0.735796	2	0	0
1	21000001	0.746305	0.735796	2	0	0
1	21500001	0.71937	0.735796	2	0	0
1	22000001	0.733302	0.735796	2	0	0
1	22500001	0.770328	0.735796	2	0	0
1	23000001	0.714029	0.735796	2	0	0
1	23500001	0.764917	0.735796	2	0	0
1	24000001	0.728512	0.735796	2	0	0
1	24500001	0.695699	0.735796	2	0	0
1	25000001	0.684352	0.735796	2	0	0
1	25500001	0.715629	0.735796	2	0	0
1	26000001	0.715592	0.735796	2	0	0
1	26500001	0.736339	0.735796	2	0	0
1	27000001	0.716942	0.735796	2	0	0
1	27500001	0.718367	0.735796	2	0	0
1	28000001	0.696639	0.735796	2	0	0
1	28500001	0.704926	0.735796	2	0	0
1	29000001	0.737148	0.735796	2	0	0
1	29500001	0.759263	0.735796	2	0	0
1	30000001	0.799249	0.735796	2	0	0
1	30500001	0.768178	0.735796	2	0	0
1	31000001	0.724972	0.735796	2	0	0
1	31500001	0.739316	0.735796	2	0	0
1	32000001	0.717821	0.735796	2	0	0
1	32500001	0.732066	0.735796	2	0	0
1	33000001	0.772816	0.735796	2	0	0
1	33500001	0.767992	0.735796	2	0	0
1	34000001	0.735796	0.735796	2	0	0
1	34500001	0.719405	0.735796	2	0	0
1	35000001	0.710585	0.735796	2	0	0
1	35500001	0.719718	0.735796	2	0	0
1	36000001	0.732269	0.735796	2	0	0
1	36500001	0.776459	0.735796	2	0	0
1	37000001	0.759577	0.735796	2	0	0
1	37500001	0.709607	0.735796	2	0	0
1	38000001	0.749036	0.735796	2	0	0
1	38500001	0.716538	0.735796	2	0	0
1	39000001	0.726403	0.735796	2	0	0
1	39500001	0.757725	0.735796	2	0	0
1	40000001	0.751375	0.735796	2	0	0
1	40500001	0.733857	0.735796	2	0	0
1	41000001	0.793971	0.735796	2	0	0
1	41500001	0.770705	0.735796	2	0	0
1	42000001	0.780231	0.735796	2	0	0
1	42500001	0.785635	0.735796	2	0	0
1	43000001	0.753681	0.735796	2	0	0
1	43500001	0.724691	0.735796	2	0	0
1	44000001	0.71332	0.735796	2	0	0
1	44500001	0.744842	0.735796	2	0	0
1	45000001	0.712463	0.735796	2	0	0
1	45500001	0.733679	0.735796	2	0	0
1	46000001	0.726754	0.735796	2	0	0
1	46500001	0.771879	0.735796	2	0	0
1	47000001	0.702826	0.735796	2	0	0
1	47500001	0.750538	0.735796	2	0	0
1	48000001	0.712007	0.735796	2	0	0
1	48500001	0.740357	0.735796	2	0	0
1	49000001	0.771264	0.735796	2	0	0
1	49500001	0.761757	0.735796	2	0	0
1	50000001	0.752027	0.735796	2	0	0
1	50500001	0.723657	0.735796	2	0	0
1	51000001	0.732737	0.735796	2	0	0
1	51500001	0.742076	0.735796	2	0	0
1	52000001	0.746342	0.735796	2	0	0
1	52500001	0.695672	0.735796	2	0	0
1	53000001	0.764684	0.735796	2	0	0
1	53500001	0.735541	0.735796	2	0	0
1	54000001	0.756439	0.735796	2	0	0
1	54500001	0.745284	0.735796	2	0	0
1	55000001	0.735188	0.735796	2	0	0
1	55500001	0.788421	0.735796	2	0	0
1	56000001	0.732098	0.735796	2	0	0
1	56500001	0.726986	0.735796	2	0	0
