Chromosome	Arm	Segment_ID	Start	End	Midpoint	n_bins	segment_bp	C6_231_PT	C8_231_PT	C6C8_231	expected_additive	residual	classification	is_informative	low_bin_count	C6_231_PT__medratio	C8_231_PT__medratio	C6C8_231__medratio	min_distance_from_boundary	near_rounding_boundary	subclone_region_overlap	subclone_overlap_detail	C6_231_PT__cn_cont	C8_231_PT__cn_cont	C6C8_231__cn_cont	expected_additive_cont	log2_residual
1	1p	1	1000001	3000000	2000000.5	4	2000000	3.0	0.0	6.0	3.0	3.0	over	True	False	0.834791	0.0	0.987013	0.003921570373852656	True	False		2.5039215703738527	0.0	5.970655667991183	2.5039215703738527	1.1070647612174978
1	1p	2	3000001	3500000	3250000.5	1	500000	2.0	56.0	6.0	58.0	-52.0	under	True	True	0.670149	18.8237	0.987013	0.36813905223620225	False	False		2.0100846037684486	56.1318609477638	5.970655667991183	58.141945551532245	-3.1799491560216344
1	1p	3	3500001	16500000	10000000.5	26	13000000	2.0	2.0	5.0	4.0	1.0	over	False	False	0.6701489999999999	0.687106	0.7727299999999999	0.17441133432571476	False	False		2.0100846037684486	2.04893503659611	4.674411334325715	4.059019640364559	0.18267111970871477
1	1p	4	16500001	17000000	16750000.5	1	500000	3.0	2.0	8.0	5.0	3.0	over	True	True	1.10987	0.687106	1.2706	0.1709901839971586	False	False		3.3290098160028414	2.04893503659611	7.686134926034001	5.377944852598951	0.47787062229733546
1	1p	5	17000001	55000000	36000000.5	76	38000000	2.0	2.0	5.0	4.0	1.0	over	False	False	0.6750109999999999	0.687106	0.7566110000000001	0.07690400796593178	True	False		2.024667974546473	2.04893503659611	4.576904007965932	4.073603011142582	0.15061783721700656
1	1p	6	55000001	72000000	63500000.5	34	17000000	2.0	3.0	5.0	5.0	0.0	match	True	False	0.6750110000000001	0.96254	0.756611	0.07690400796593089	True	False		2.0246679745464733	2.870273189471813	4.576904007965931	4.894941164018286	-0.08765824366540657
1	1p	7	72000001	72500000	72250000.5	1	500000	4.0	7.0	7.0	11.0	-4.0	under	True	True	1.23596	2.3919	1.19148	0.2072116303592959	False	False		3.707211630359296	7.132593390298201	7.2075208890846785	10.839805020657497	-0.557057034974184
1	1p	8	72500001	74000000	73250000.5	3	1500000	5.0	7.0	9.0	12.0	-3.0	under	True	False	1.65456	2.3919	1.49662	0.36740660970179917	False	False		4.962785264189194	7.132593390298201	9.053378917834888	12.095378654487394	-0.39881150162308854
1	1p	9	74000001	80500000	77250000.5	13	6500000	6.0	9.0	11.0	15.0	-4.0	under	True	False	2.0135800000000006	3.0627199999999997	1.7762500000000006	0.24492142481339485	False	False		6.039651117074075	9.132963931742173	10.744921424813395	15.172615048816247	-0.47897234012952117
1	1p	10	80500001	85000000	82750000.5	9	4500000	4.0	6.0	7.0	10.0	-3.0	under	True	False	1.33481	1.9486599999999998	1.24564	0.03514647352824962	True	False		4.003708175280666	5.810861422274548	7.53514647352825	9.814569597555213	-0.3602873939573392
1	1p	11	85000001	87000000	86000000.5	4	2000000	3.0	6.0	7.0	9.0	-2.0	under	True	False	1.05139	1.94866	1.24564	0.03514647352824962	True	False		3.153601440211221	5.810861422274549	7.53514647352825	8.96446286248577	-0.23619630767118063
1	1p	12	87000001	92500000	89750000.5	10	5000000	4.0	6.0	7.0	10.0	-3.0	under	True	False	1.3421799999999997	1.9486599999999998	1.24564	0.03514647352824962	True	False		4.02581418980844	5.810861422274548	7.53514647352825	9.836675612082988	-0.3633760454541916
1	1p	13	92500001	93000000	92750000.5	1	500000	3.0	6.0	7.0	9.0	-2.0	under	True	True	1.04517	1.94866	1.24564	0.03514647352824962	True	False		3.1349448037983634	5.810861422274549	7.53514647352825	8.945806226072913	-0.23334961676061342
1	1p	14	93000001	96500000	94750000.5	7	3500000	3.0	6.0	6.0	9.0	-3.0	under	True	False	1.04517	1.94866	1.06117	0.08075255827207606	True	False		3.1349448037983634	5.810861422274549	6.419247441727924	8.945806226072913	-0.4490588054201249
1	1p	15	96500001	102000000	99250000.5	11	5500000	4.0	6.0	8.0	10.0	-2.0	under	True	False	1.3564799999999997	1.94866	1.28529	0.2749979215191578	False	False		4.068706456802628	5.810861422274549	7.774997921519158	9.879567879077177	-0.3269155281772323
1	1p	16	102000001	121500000	111750000.5	38	19000000	3.0	4.0	6.0	7.0	-1.0	under	True	False	1.0136600000000002	1.3871699999999996	1.01238	0.3634894547347498	False	False		3.04043184344963	4.13651054526525	6.1241061517537405	7.17694238871488	-0.21280602918693825
1	1q	17	144000001	169500000	156750000.5	49	24500000	3.0	4.0	6.0	7.0	-1.0	under	True	False	1.02722	1.28097	1.0159199999999997	0.31982447224812294	False	False		3.08110451061335	3.819824472248123	6.145520379392775	6.900928982861473	-0.1553241981715151
1	1q	18	169500001	171500000	170500000.5	4	2000000	4.0	7.0	9.0	11.0	-2.0	under	True	False	1.3068	2.38714	1.4503	0.2731791934732506	False	False		3.919693322238202	7.118399174596115	8.77317919347325	11.038092496834317	-0.3152687954232988
1	1q	19	171500001	248500000	210000000.5	152	76000000	3.0	4.0	6.0	7.0	-1.0	under	True	False	1.00125	1.3584700000000003	1.00452	0.42344069266513795	False	False		3.003208554400826	4.050927774120322	6.076559307334862	7.054136328521148	-0.19993382106257607
2	2p	1	1	31500000	15750000.5	56	28000000	2.0	2.0	5.0	4.0	1.0	over	False	False	0.666295	0.8122380892857144	0.7630629999999999	0.07792381496395073	True	True	parent_b:C8_231_PT,CN=3,gain,pop=0.5076; parent_b:C8_231_PT,CN=2,loss,pop=0.2547	1.9985246878946301	2.4220761850360493	4.615933555063972	4.420600872930679	0.05616302765027749
2	2p	2	31500001	85500000	58500000.5	103	51500000	2.0	3.0	5.0	5.0	0.0	match	True	False	0.6662950000000002	0.9434140000000003	0.7630630000000002	0.11593355506397351	True	True	parent_b:C8_231_PT,CN=2,loss,pop=0.2547	1.9985246878946308	2.8132398765478444	4.6159335550639735	4.811764564442475	-0.05419367608138718
2	2p	3	85500001	86000000	85750000.5	1	500000	4.0	3.0	9.0	7.0	2.0	over	True	True	1.28279	0.943414	1.44917	0.26634357843593115	False	False		3.8476763061171897	2.8132398765478435	8.766343578435931	6.660916182665034	0.371855995023589
2	2p	4	86000001	86500000	86250000.5	1	500000	4.0	4.0	9.0	8.0	1.0	over	False	True	1.28279	1.36537	1.44917	0.26634357843593115	False	False		3.8476763061171897	4.071503422932168	8.766343578435931	7.9191797290493575	0.13832049572926924
2	2p	5	88000001	88500000	88250000.5	1	500000	3.0	4.0	6.0	7.0	-1.0	under	True	True	1.02811	1.36537	1.05391	0.12466987258264339	True	False		3.083774029328373	4.071503422932168	6.375330127417357	7.155277452260542	-0.15502567869191977
2	2q	6	95000001	137000000	116000000.5	68	34000000	3.0	3.0	6.0	6.0	0.0	match	False	False	1.0046700000000002	1.0393200000000002	0.9919589999999995	0.4007705328798328	False	True	parent_b:C8_231_PT,CN=3,loss,pop=0.4221	3.0134667049686676	3.0992294671201672	6.00057509451736	6.112696172088835	-0.024671260322631023
2	2q	7	137000001	205500000	171250000.5	134	67000000	3.0	4.0	6.0	7.0	-1.0	under	True	False	1.0032700000000003	1.2010300000000003	1.017097455223881	0.08144514383956247	True	True	parent_b:C8_231_PT,CN=3,loss,pop=0.4221	3.0092674620461604	3.5814451438395625	6.152643061369885	6.590712605885723	-0.09200299348766938
2	2q	8	205500001	230500000	218000000.5	49	24500000	2.0	3.0	5.0	5.0	0.0	match	True	False	0.669819	0.9540149999999998	0.7689469999999999	0.15152714699281145	False	False		2.009094782222429	2.844851826265871	4.6515271469928114	4.8539466084883	-0.0556025758287302
2	2q	9	230500001	239500000	235000000.5	17	8500000	2.0	2.0	5.0	4.0	1.0	over	False	False	0.669819	0.678911	0.768947	0.15152714699281233	False	False		2.009094782222429	2.0244977261594306	4.651527146992812	4.03359250838186	0.18434545258549567
2	2q	10	240500001	241000000	240750000.5	1	500000	2.0	5.0	5.0	7.0	-2.0	under	True	True	0.669819	1.50351	0.768947	0.01656612389847112	True	False		2.009094782222429	4.483433876101529	4.651527146992812	6.492528658323958	-0.44081408534510774
2	2q	11	241000001	241500000	241250000.5	1	500000	2.0	2.0	5.0	4.0	1.0	over	False	True	0.669819	0.654654	0.768947	0.15152714699281233	False	False		2.009094782222429	1.9521638836624766	4.651527146992812	3.961258665884906	0.20754937746309823
3	3p	1	500001	8500000	4500000.5	14	7000000	3.0	4.0	7.0	7.0	0.0	match	True	False	1.00277	1.4734300000000002	1.1675728571428567	0.10626402480576935	True	False		3.0077677324309775	4.393735975194231	7.062901397745175	7.401503707625208	-0.06318742395501802
3	3p	2	8500001	15000000	11750000.5	12	6000000	3.0	3.0	7.0	6.0	1.0	over	False	False	1.00277	1.0528599999999997	1.2205200000000003	0.1168098536730513	True	False		3.0077677324309775	3.139605450440805	7.383190146326949	6.147373182871783	0.24599522452685285
3	3p	3	17000001	31500000	24250000.5	23	11500000	3.0	5.0	7.0	8.0	-1.0	under	True	False	1.0027699999999995	1.5109400000000002	1.2205200000000003	0.00558997330037414	True	True	parent_b:C8_231_PT,CN=4,loss,pop=0.5676	3.007767732430976	4.505589973300374	7.383190146326949	7.51335770573135	-0.023627304684995028
3	3p	4	31500001	42000000	36750000.5	17	8500000	3.0	4.0	7.0	7.0	0.0	match	True	False	1.00277	1.3458	1.22052	0.11680985367305219	True	False		3.0077677324309775	4.013146111736829	7.383190146326948	7.020913844167806	0.06787160325871307
3	3p	5	42000001	59000000	50500000.5	31	15500000	3.0	3.0	7.0	6.0	1.0	over	False	False	1.0027699999999995	1.1522399999999997	1.22052	0.0640455671068203	True	False		3.007767732430976	3.4359544328931797	7.383190146326948	6.443722165324155	0.18307035014144804
3	3p	6	59000001	90000000	74500000.5	53	26500000	3.0	4.0	7.0	7.0	0.0	match	True	False	1.0027699999999997	1.4455399999999994	1.22052	0.11680985367305219	True	False		3.007767732430977	4.310568606301123	7.383190146326948	7.3183363387321005	0.011917923874872628
3	3q	7	94000001	108500000	101250000.5	24	12000000	3.0	5.0	8.0	8.0	0.0	match	True	False	1.01484	1.53357	1.27292	0.07307213744705532	True	True	parent_b:C8_231_PT,CN=6,gain,pop=0.7007	3.0439712053414576	4.573072137447055	7.700169109119472	7.617043342788513	0.014699345084603492
3	3q	8	109000001	121500000	115250000.5	24	12000000	2.0	3.0	6.0	5.0	1.0	over	True	False	0.674483	0.999829	0.998773	0.45820554188591434	False	False		2.023084260072842	2.98146817042036	6.041794458114086	5.004552430493202	0.24906116643470325
3	3q	9	123000001	130000000	126500000.5	14	7000000	2.0	2.0	6.0	4.0	2.0	over	False	False	0.6744830000000002	0.6855209999999998	0.998773	0.45579139867443796	False	False		2.023084260072842	2.044208601325562	6.041794458114086	4.067292861398403	0.5183471305736338
3	3q	10	130000001	162500000	146250000.5	51	25500000	2.0	3.0	6.0	5.0	1.0	over	True	False	0.6744830000000002	0.9828509999999998	0.998773	0.43084014643086066	False	False		2.023084260072842	2.9308401464308607	6.041794458114086	4.9539244065037025	0.26239172685849194
3	3q	11	162500001	183000000	172750000.5	32	16000000	3.0	4.0	7.0	7.0	0.0	match	True	False	1.00051	1.4613	1.23051	0.05637817736966877	True	False		3.000988954570358	4.35756458097862	7.443621822630331	7.358553535548978	0.01553315017779517
3	3q	12	184000001	187500000	185750000.5	7	3500000	3.0	3.0	7.0	6.0	1.0	over	False	False	1.00051	1.15819	1.23051	0.046302797479211844	True	False		3.000988954570358	3.453697202520788	7.443621822630331	6.454686157091146	0.1918115291548399
3	3q	13	188000001	193500000	190750000.5	10	5000000	3.0	5.0	7.0	8.0	-1.0	under	True	False	1.00051	1.5069699999999997	1.2305100000000002	0.00624847971166087	True	False		3.000988954570358	4.493751520288339	7.443621822630332	7.4947404748586965	-0.00925426057781493
3	3q	14	193500001	195000000	194250000.5	2	1000000	3.0	3.0	7.0	6.0	1.0	over	False	True	1.00051	1.06726	1.23051	0.05637817736966877	True	False		3.000988954570358	3.1825459349177048	7.443621822630331	6.183534889488063	0.24918560211589166
4	4p	1	1500001	9000000	5250000.5	13	6500000	3.0	2.0	5.0	5.0	0.0	match	True	False	0.9999789999999998	0.8232920000000001	0.7868988461538462	0.04496129541979732	True	False		2.9993962417190345	2.4550387045802027	4.760121757184742	5.454434946299237	-0.17886841391784872
4	4p	2	9500001	10000000	9750000.5	1	500000	3.0	2.0	4.0	5.0	-1.0	under	True	True	0.999979	0.823292	0.725352	0.04496129541979732	True	True	parent_b:C8_231_PT,CN=3,gain,pop=0.5709	2.999396241719035	2.4550387045802027	4.387811538539757	5.454434946299237	-0.28477594858514865
4	4p	3	10000001	23500000	16750000.5	27	13500000	3.0	4.0	4.0	7.0	-3.0	under	True	False	0.999979	1.18102	0.7253520000000001	0.021775762285204614	True	True	parent_b:C8_231_PT,CN=3,loss,pop=0.5709	2.999396241719035	3.5217757622852046	4.387811538539757	6.52117200400424	-0.522523211833252
4	4p	4	23500001	48000000	35750000.5	48	24000000	3.0	3.0	4.0	6.0	-2.0	under	False	False	0.9999789999999998	1.08568	0.725352	0.11218846146024308	True	False		2.9993962417190345	3.2374739713110707	4.387811538539757	6.236870213030105	-0.46288984621009793
4	4p	5	48000001	49000000	48500000.5	2	1000000	3.0	5.0	4.0	8.0	-4.0	under	True	True	0.999979	1.56874	0.725352	0.11218846146024308	True	False		2.999396241719035	4.677948306825703	4.387811538539757	7.677344548544738	-0.7424437692987972
4	4q	6	52000001	189000000	120500000.5	266	133000000	3.0	3.0	4.0	6.0	-2.0	under	False	False	0.9932900000000001	1.0217457669172936	0.7368798571428571	0.04245395381972372	True	False		2.979332858927138	3.0468234891422945	4.457546046180276	6.026156348069433	-0.39660737828584564
5	5p	1	1500001	11000000	6250000.5	16	8000000	4.0	5.0	9.0	9.0	0.0	match	True	False	1.31989	1.64435	1.47439	0.40341567011030843	False	False		3.958956243563652	4.903415670110308	8.918904827321951	8.862371913673961	0.008685245589775882
5	5p	2	11000001	44500000	27750000.5	63	31500000	4.0	6.0	9.0	10.0	-1.0	under	True	False	1.323951587301588	1.8855599999999997	1.4743899999999999	0.12269860487924777	True	False		3.9711388090853244	5.622698604879248	8.918904827321951	9.593837413964572	-0.09984352684843734
5	5p	3	44500001	45500000	45000000.5	2	1000000	3.0	6.0	9.0	9.0	0.0	match	True	True	1.0579	1.88556	1.47439	0.12269860487924866	True	False		3.173127919800883	5.622698604879249	8.918904827321951	8.795826524680132	0.01897617588344676
5	5q	4	50500001	181000000	115750000.5	228	114000000	3.0	4.0	8.0	7.0	1.0	over	True	False	1.0042899999999997	1.3882614035087717	1.2586100000000005	0.11360481603624883	True	True	parent_b:C8_231_PT,CN=5,gain,pop=0.5550	3.0123269104611285	4.13976508661431	7.613604816036249	7.152091997075439	0.08448881731413123
6	6p	1	1500001	8000000	4750000.5	13	6500000	4.0	5.0	7.0	9.0	-2.0	under	True	False	1.3190200000000003	1.5447200000000003	1.10003	0.10632119313576638	True	False		3.9563467140332373	4.606321193135766	6.654320008409557	8.562667907169004	-0.3411211689168182
6	6p	2	8000001	10000000	9000000.5	4	2000000	4.0	6.0	7.0	10.0	-3.0	under	True	False	1.31902	2.01187	1.10003	0.15432000840955684	False	False		3.9563467140332365	5.999352257259602	6.654320008409557	9.955698971292838	-0.5474029546272099
6	6p	3	10000001	29500000	19750000.5	38	19000000	4.0	5.0	7.0	9.0	-2.0	under	True	False	1.3190200000000003	1.7407299999999999	1.1000299999999996	0.15432000840955418	False	False		3.9563467140332373	5.190818718296662	6.654320008409554	9.1471654323299	-0.43129045572240793
6	6p	4	29500001	35000000	32250000.5	9	4500000	4.0	4.0	7.0	8.0	-1.0	under	False	False	1.31902	1.3899	1.10003	0.15432000840955684	False	False		3.9563467140332365	4.14465134544733	6.654320008409557	8.100998059480567	-0.26568942915156735
6	6p	5	35000001	38000000	36500000.5	6	3000000	6.0	6.0	10.0	12.0	-2.0	under	False	False	1.98714	2.10253	1.63535	0.2303016092212573	False	False		5.960345415023278	6.269698390778743	9.892586771044943	12.23004380580202	-0.29268259021967474
6	6p	6	38500001	39000000	38750000.5	1	500000	4.0	6.0	7.0	10.0	-3.0	under	True	True	1.30865	2.10253	1.11003	0.21481217688141285	False	False		3.9252423218143737	6.269698390778743	6.714812176881413	10.194940712593116	-0.567894742289423
6	6p	7	39500001	40000000	39750000.5	1	500000	5.0	6.0	7.0	11.0	-4.0	under	True	True	1.66814	2.10253	1.11003	0.21481217688141285	False	False		5.003517920537522	6.269698390778743	6.714812176881413	11.273216311316265	-0.7064747597523536
6	6p	8	40000001	43000000	41500000.5	6	3000000	6.0	6.0	10.0	12.0	-2.0	under	False	False	2.06058	2.10253	1.6065500000000001	0.21836932584599822	False	False		6.180625700901127	6.269698390778743	9.718369325845998	12.450324091679871	-0.3418232173122319
6	6p	9	43000001	43500000	43250000.5	1	500000	5.0	4.0	8.0	9.0	-1.0	under	True	True	1.61284	1.4606	1.39793	0.04361829281385887	True	False		4.837647825098456	4.355477196316548	8.456381707186141	9.193125021415003	-0.11404584430880448
6	6p	10	43500001	45000000	44250000.5	2	1000000	4.0	4.0	7.0	8.0	-1.0	under	False	True	1.3577	1.4606	1.13242	0.1445228036834516	True	False		4.0723657970636715	4.355477196316548	6.850254142089897	8.42784299338022	-0.2805175225242631
6	6p	11	45000001	58000000	51500000.5	24	12000000	4.0	6.0	7.0	10.0	-3.0	under	True	False	1.3577000000000001	1.99148	1.13242	0.3502541420898968	False	False		4.072365797063672	5.938549724031549	6.850254142089897	10.010915521095221	-0.5160222978153816
6	6q	12	60500001	74500000	67500000.5	26	13000000	4.0	6.0	7.0	10.0	-3.0	under	True	False	1.346541923076923	1.92257	1.1205	0.2330616139410555	False	False		4.03889760024365	5.7330616139410555	6.778147477271445	9.771959214184704	-0.4970681892714082
6	6q	13	74500001	77000000	75750000.5	5	2500000	3.0	5.0	7.0	8.0	-1.0	under	True	False	1.00562	1.53453	1.1205	0.07593483641218146	True	False		3.016316191237512	4.5759348364121815	6.778147477271445	7.592251027649693	-0.1529697892253784
6	6q	14	77000001	77500000	77250000.5	1	500000	2.0	5.0	7.0	7.0	0.0	match	True	True	0.673284	1.53453	1.1205	0.07593483641218146	True	False		2.0194879084556363	4.5759348364121815	6.778147477271445	6.595422744867818	0.036682642307074936
6	6q	15	77500001	164500000	121000000.5	168	84000000	2.0	3.0	4.0	5.0	-1.0	under	True	False	0.6732839999999999	0.9817680000000001	0.613951	0.21392273254643568	False	False		2.019487908455636	2.927610664160828	3.7139227325464357	4.947098572616464	-0.37032411412211563
6	6q	16	164500001	166000000	165250000.5	3	1500000	3.0	3.0	4.0	6.0	-2.0	under	False	False	0.977791	0.9817680000000001	0.613951	0.21392273254643568	False	False		2.9328442403157435	2.927610664160828	3.7139227325464357	5.860454904476572	-0.5939660910138924
6	6q	17	166000001	170000000	168000000.5	8	4000000	3.0	3.0	7.0	6.0	1.0	over	False	False	0.977791	0.981768	1.10187	0.16545056740837705	False	False		2.9328442403157435	2.9276106641608277	6.665450567408377	5.860454904476571	0.1719274729599007
7	7p	1	1500001	2000000	1750000.5	1	500000	3.0	6.0	7.0	9.0	-2.0	under	True	True	1.00262	1.95054	1.155	0.31646754108125386	False	False		3.0073178135464236	5.816467541081254	6.986845458499348	8.823785354627677	-0.31655781715544534
7	7p	2	2000001	3000000	2500000.5	2	1000000	3.0	3.0	7.0	6.0	1.0	over	False	True	1.00262	0.982021	1.155	0.4283651046172623	False	False		3.0073178135464236	2.9283651046172623	6.986845458499348	5.935682918163685	0.21826472783986903
7	7p	3	3000001	7000000	5000000.5	8	4000000	3.0	3.0	6.0	6.0	0.0	match	False	False	1.00262	0.982021	0.991233	0.4283651046172623	False	True	parent_b:C8_231_PT,CN=4,gain,pop=0.5349	3.0073178135464236	2.9283651046172623	5.996183363086307	5.935682918163685	0.013499107828160545
7	7p	4	7000001	21500000	14250000.5	29	14500000	3.0	5.0	6.0	8.0	-2.0	under	True	False	1.00262	1.5154300000000003	0.9912330000000001	0.01897905491851848	True	True	parent_b:C8_231_PT,CN=4,loss,pop=0.5349	3.0073178135464236	4.5189790549185185	5.996183363086307	7.526296868464942	-0.30514216302331193
7	7p	5	21500001	22000000	21750000.5	1	500000	4.0	5.0	9.0	9.0	0.0	match	True	True	1.39066	1.51543	1.45767	0.01897905491851759	True	False		4.171227973296433	4.518979054918518	8.817761921637008	8.69020702821495	0.019886107043298604
7	7p	6	22000001	43500000	32750000.5	43	21500000	3.0	4.0	6.0	7.0	-1.0	under	True	False	1.0027100000000002	1.41543	0.9900390000000002	0.2792187539488351	False	False		3.0075877648771567	4.220781246051165	5.9889605981707685	7.228369010928322	-0.25217657520512266
7	7p	7	43500001	46000000	44750000.5	4	2000000	3.0	3.0	6.0	6.0	0.0	match	False	False	1.00271	1.12062	0.990039	0.1583357142706765	False	False		3.007587764877156	3.3416642857293235	5.988960598170767	6.349252050606479	-0.07795904623244376
7	7p	8	46000001	55000000	50500000.5	18	9000000	3.0	4.0	6.0	7.0	-1.0	under	True	False	1.00271	1.46227	0.990039	0.13954290027536675	True	False		3.007587764877156	4.360457099724633	5.988960598170767	7.368044864601789	-0.2780177782601654
7	7p	9	55000001	57000000	56000000.5	3	1500000	3.0	2.0	4.0	5.0	-1.0	under	True	False	1.00271	0.7172839999999999	0.737416	0.03921070941579696	True	False		3.007587764877156	2.1389251713560995	4.460789290584203	5.146512936233256	-0.18679051085428497
7	7q	10	63000001	73000000	68000000.5	19	9500000	3.0	2.0	4.0	5.0	-1.0	under	True	False	0.994902	0.788575	0.6922359999999999	0.14848662872427631	True	False		2.9841679872064826	2.3515133712757237	4.187485673428358	5.335681358482207	-0.3160868298358568
7	7q	11	73000001	76500000	74750000.5	7	3500000	3.0	2.0	5.0	5.0	0.0	match	True	False	0.9949019999999998	0.7885749999999999	0.750738	0.04137695742241032	True	True	parent_b:C8_231_PT,CN=4,gain,pop=0.3470	2.984167987206482	2.3515133712757237	4.54137695742241	5.335681358482206	-0.2110832783653491
7	7q	12	76500001	98000000	87250000.5	43	21500000	3.0	3.0	5.0	6.0	-1.0	under	False	False	0.9949020000000002	1.1296600000000003	0.750738	0.04137695742241032	True	True	parent_b:C8_231_PT,CN=4,gain,pop=0.3470	2.9841679872064835	3.3686213676509333	4.54137695742241	6.352789354857417	-0.4428735086568379
7	7q	13	98000001	102000000	100000000.5	6	3000000	3.0	2.0	5.0	5.0	0.0	match	True	False	0.9949019999999998	0.7417249999999999	0.750738	0.04137695742241032	True	False		2.984167987206482	2.2118076978213685	4.54137695742241	5.19597568502785	-0.1761251551432147
7	7q	14	103000001	131500000	117250000.5	57	28500000	3.0	3.0	5.0	6.0	-1.0	under	False	False	0.994902	1.1055254736842104	0.750738	0.04137695742241032	True	True	parent_b:C8_231_PT,CN=4,gain,pop=0.3368	2.9841679872064826	3.2966527389967335	4.54137695742241	6.280820726203216	-0.42764206995986387
7	7q	15	131500001	132500000	132000000.5	2	1000000	4.0	3.0	6.0	7.0	-1.0	under	True	True	1.3241	0.932344	0.964282	0.2802293791062276	False	False		3.97158396692348	2.7802293791062276	5.8331509198378075	6.751813346029707	-0.1954183326898596
7	7q	16	132500001	144000000	138250000.5	22	11000000	4.0	4.0	6.0	8.0	-2.0	under	False	False	1.3241000000000005	1.2127699999999997	0.9642820000000001	0.11645356660058814	True	False		3.971583966923481	3.616453566600588	5.833150919837808	7.588037533524069	-0.3528662328260192
7	7q	17	144500001	148000000	146250000.5	5	2500000	4.0	5.0	7.0	9.0	-2.0	under	True	False	1.29497	1.55396	1.21681	0.13387467067510883	True	True	parent_b:C8_231_PT,CN=4,loss,pop=0.5422	3.884209719543009	4.633874670675109	7.360747551823889	8.518084390218117	-0.19815449227675158
7	7q	18	148000001	158000000	153000000.5	19	9500000	4.0	3.0	7.0	7.0	0.0	match	True	False	1.29497	1.13674	1.2168099999999997	0.11026622748125892	True	True	parent_b:C8_231_PT,CN=4,gain,pop=0.5422	3.884209719543009	3.389733772518741	7.360747551823887	7.2739434920617505	0.016019897415555373
8	8p	1	1	43000000	21500000.5	81	40500000	2.0	3.0	3.0	5.0	-2.0	under	True	False	0.665434	0.948428	0.5577829999999999	0.12584967932628466	True	True	parent_b:C8_231_PT,CN=2,loss,pop=0.3712	1.9959421534972877	2.8281915146844527	3.3741503206737153	4.824133668181741	-0.45866685918600525
